NAME	Endothelial ACKR1	Endothelial RGS5	GenMod5	Endothelial CXCL12	NK cells	T cells CD4+	GenMod1	GenMod3	T cells CD8+	Macrophage	NKT cells	Plasmablasts	PVL Differentiated	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Monocyte	GenMod2	GenMod7	Myoepithelial	GenMod6	PVL Immature	Luminal Progenitors	B cells Memory	GenMod4	Mature Luminal	B cells Naive	Endothelial Lymphatic LYVE1
RNF14	1	29.3615789949859	59.9424826354519	1	1	1	36.491796641778	1	1	1	1	1	1	1	1	1	1	26.6129418181961	1	1	22.2552354918992	1	1	1	1	1	1	1
RNF141	1	1	37.5574251248766	1	1	1	52.2860262205091	31.260535433192	1	44.986011780326	1	1	1	1	1	1	1	44.5614735653704	33.2591669696524	1	51.3514561350531	1	24.8026456014264	1	1	46.4945654652525	114.565719182662	1
RNF144A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.2301884572513	1	1	1	1	1	1	1	1	1	1	1	57.2543457219047
RNF144B	1	1	1	136.453465979727	1	1	34.1672143369197	1	1	77.6249014005319	1	1	1	1	97.0659813439124	1	164.279664640343	27.4936203709661	42.3170957425195	1	45.9706975217933	1	1	1	1	27.471560240995	1	1
RNF146	1	28.1970949072884	1	49.8990566396556	1	1	1	1	1	1	1	1	1	81.7909700340531	1	53.4000302731204	1	28.483951554953	1	57.5933826313084	25.7742293073831	1	1	1	1	1	1	115.97549158423
RNF149	1	35.0840684199514	83.8522037746817	1	169.065571696878	198.541650143923	96.4520792688506	55.491101054837	220.439288605356	190.384679108228	145.883731942991	1	1	90.8084251918978	250.812539865425	77.5831283336738	215.440873937427	49.1581136332175	76.6217495702499	71.9738365199248	81.4277804219133	1	68.1106944807182	1	33.6559270921837	94.0327819855158	1	29.3972960642371
RNF152	1	1	1	1	1	1	1	1	1	1	1	1	109.775180795671	1	1	1	1	1	1	1	1	80.9189317427357	1	1	1	1	1	1
RNF166	1	1	1	1	76.4324508279533	1	1	1	94.9707258796606	42.8053316466484	163.888985610058	1	1	1	41.0557089562964	1	45.2597007627512	1	1	1	1	1	1	1	1	1	1	1
RNF167	78.5519048978887	48.0233619976273	79.9665833127358	121.206856236188	106.361744349128	122.134749932673	94.8793806738153	76.736851583104	140.28848938185	43.0393269405157	271.440868781801	1	69.7835546954913	81.1124432722712	51.2807043540062	51.9134694047547	59.1818098332409	67.678407663026	80.6498401749722	51.043580352499	81.19360243461	87.4904786589409	88.9640010753667	1	82.4343628325714	119.445349751956	1	1
RNF168	1	1	1	1	78.3055820173608	1	1	22.3646166459233	1	1	117.274766451022	1	1	1	1	1	1	1	43.3250253550088	1	1	1	1	1	48.4885760734423	1	1	1
RNF19A	75.2295639645454	113.853152114086	85.7191119859846	63.9714149353439	246.405541865041	285.339463384657	114.966461694219	64.1153024179662	375.007392236549	1	163.631124970024	1	1	52.1942612816994	1	40.9048935862171	1	48.253105663172	136.414627768821	1	80.227418605151	1	50.1351240317642	65.9943726481933	63.5102584523732	88.3043730747494	214.044105750429	1
RNF20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.8432840771268	1	1	1	1	1	1	1	1	1	1
RNF216	1	33.6324353598054	1	1	1	1	1	42.0152686281256	1	1	1	1	1	1	1	41.2255250221395	1	1	41.611368156813	1	26.522942138809	1	1	1	1	1	68.5312671683438	1
RNF223	1	1	1	1	1	1	37.0966755357307	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.9911227104355	1	1
RNF24	1	1	1	1	1	1	1	44.5866040528179	1	1	1	1	1	78.0279962575075	1	52.8855302397362	1	1	55.5954468696131	1	22.7810500813317	61.7303182667223	37.9701119725734	1	38.8746793250263	1	1	1
RNF26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.2857518586728	1	1	53.6440105963496
RNF39	1	1	1	1	1	1	58.2636611229924	1	1	1	1	1	1	1	1	1	1	1	105.066441076715	106.214128869377	1	1	1	1	1	1	1	1
RNF4	49.061385920288	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.8453860520332	1	1	34.368803648419	1	1
RNF43	1	1	51.0215246385182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF44	1	1	1	1	1	1	30.8453545384133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNF6	1	1	1	1	1	1	1	38.0137981883845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RNGTT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	152.994980500046	1
RNPC3	1	1	44.9378718997785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.9269168600203	1	1	1	1	1
RNPEPL1	1	1	1	1	1	1	1	1	1	41.077326841418	1	1	1	1	1	1	44.3295784168017	1	1	1	1	1	1	1	1	1	1	1
RNU12	1	1	1	1	1	1	1	1	1	1	1	69.7136337152171	1	1	1	1	1	1	1	58.2726109178815	1	1	1	1	1	1	1	1
ROBO3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.279786499285
ROBO4	118.033385485488	229.732679246967	1	134.796457260192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.7648336541468
ROCK2	66.5601340469991	80.7453300007087	1	66.2905186661711	1	1	1	29.8271731650191	1	1	1	1	117.9677036416	1	1	59.4783287144826	1	1	1	1	1	97.1710642492968	1	1	1	1	1	131.246385473515
ROPN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.0099612744408	1	1	1	1	1
ROPN1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.778281694693	1	1	1	1	1
ROR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.561114813595	1	1	1	1	1	1	1	1	1	1	1	1
RORA	71.9127052523224	48.5722545248599	1	1	126.153795646136	287.004658829912	1	1	206.869662675785	1	272.394362202524	1	1	65.2709401300041	1	51.9136739567914	1	1	1	1	1	1	33.0833958667701	1	1	1	1	61.853877866383
RORC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.4608919202874	1	1	1	1	1	1	1
RP11.1000B6.3	1	1	1	1	1	1	1	1	1	1	1	1	1	85.8953729157473	1	50.2855198819371	1	1	1	76.6656979496124	1	1	50.268246006005	1	1	33.9608073363343	1	96.6056932680741
RP11.1094M14.11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.5651623936033	1	1	1	1	29.9644757248624	1	35.3106856852382	31.204439391306	1	1
RP11.1143G9.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	209.710431641454	1	1	1	1	1	1	1	1	1	1	1
RP11.138A9.1	1	1	1	1	1	120.245238622871	1	1	1	1	1	1	1	1	51.8335931696015	1	1	1	1	1	1	1	1	1	1	29.3416705412845	1	1
RP11.138A9.2	1	1	1	1	1	143.175191190386	64.9646013425902	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.14N7.2	1	1	1	1	1	1	1	97.166338741581	1	1	1	1	1	118.158127534705	1	102.47911308726	1	1	1	1	1	1	1	1	1	1	1	64.3579649712871
RP11.160E2.6	1	1	1	1	1	1	1	1	1	101.646290998432	1	132.146952235921	1	1	36.5062053694799	1	79.6239761497548	1	1	1	1	1	1	1	1	1	1	1
RP11.16E12.2	1	1	1	1	1	1	1	1	1	1	1	100.66334877357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.206M11.7	1	1	1145.07705972156	1	1	1	218.012351649482	1	1	1	1	1	1	1	1	1	1	222.789560176603	315.554981261249	1	188.539873636793	1	1	1	279.467074242184	102.868365788854	1	1
RP11.231C14.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.4601030230902	1	1	127.571380597582	1
RP11.290F5.1	1	1	1	1	1	1	1	1	1	1	1	80.2801021604861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.291B21.2	1	1	1	1	1	1	1	1	378.866845369271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.295G20.2	1	1	59.037673236274	1	1	1	38.5234977348742	43.2962683485702	1	1	1	1	1	1	1	1	1	51.5492965787402	44.6535556934071	1	48.4376320287836	1	1	1	68.7984454716966	1	1	1
RP11.322E11.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.7395966323108
RP11.325F22.2	1	1	1	1	122.868415628684	1	1	1	1	1	1	49.3807843149042	1	1	1	1	1	1	1	1	1	1	1	109.743020776248	1	1	146.344055963192	1
RP11.345J4.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.9527118584712	1	1	1	1	1	1	37.3789866200557	1	1	1
RP11.382A20.3	90.3583019303266	65.8763643583124	1	70.1205761872863	1	1	1	1	1	1	1	1	1	1	1	36.436696155981	1	1	1	1	1	59.5812864261415	1	1	1	33.5859133080698	1	55.9298148117499
RP11.390E23.6	1	1	1	1	1	1	28.0133146042635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.417E7.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	89.3264265498875	1	1	1	1	1	1	1	1	1	1	1	1
RP11.467L13.7	61.5361114925849	147.727650295329	1	54.3938422363683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.1799917408929	1	1	1	1	1	1	1	1
RP11.49I11.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.6712260605708	1	1	1
RP11.532F12.5	1	1	124.998024384982	1	1	1	101.237973913296	84.4704373323015	1	1	1	1	1	1	1	1	1	99.7663013215515	124.157114258768	55.5892269672619	107.593656154342	1	96.269991850484	1	95.9648285037783	96.4631992288419	1	1
RP11.536O18.1	74.0429821735618	1	1	67.9452090113529	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.328667246517
RP11.53O19.1	1	1	256.858607020096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.7476536938576	1	1	1	1	1	1	1	1	1	1
RP11.61J19.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.6033201436816	1	1
RP11.620J15.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.7911541085222
RP11.660L16.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.6053548477542	1	1	1	1	1	1	1	1	1	1
RP11.680F20.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.8650036102657	1	1
RP11.693J15.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	104.317320030278	1	1	219.081673860709	1
RP11.758H9.2	1	87.5566130988229	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP11.796E2.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70.4240410256491	1	1	1	1	1	1	125.843749855318	1	1	187.066140381969	1
RP11.817J15.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	84.6700366755404	1	1	1	1	1
RP11.834C11.4	1	1	1	1	1	1	1	1	1	1	1	1	69.7775173545532	53.8221904779982	1	41.7803577538077	1	1	1	1	1	1	1	1	1	1	1	1
RP4.568C11.4	1	1	37.7984078843853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP4.575N6.4	1	1	1	51.8441734698444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RP5.1171I10.5	1	1	1	1	107.20802037272	1	1	1	1	1	200.510052646005	1	1	1	140.014797204775	1	72.5192577092125	1	1	1	1	1	1	161.709690713892	1	1	133.989289672532	1
RP5.887A10.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	140.809456952943	1	1	147.973717144449	1
RP9	1	1	1	1	1	1	1	37.3510622785444	1	1	1	1	1	1	1	1	1	32.3003966388098	34.5139542158928	1	32.9648791444888	1	1	1	48.1412941450228	1	1	1
RPA1	1	1	1	1	1	1	1	24.5332453420923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.7313431034158	37.7940749332864	1	1
RPA2	41.4604092694895	33.4554955396828	1	41.824323851106	1	1	1	26.3647311525853	1	1	1	1	1	55.2625412666878	46.1983460014171	43.1698504955943	1	28.7842227748721	1	49.5789929764095	1	1	33.9961852862766	80.8386593041612	61.7374455044258	23.7194352867346	1	1
RPA3	39.0796617400788	57.9926404589023	145.734315659631	1	88.5597140746953	89.0877699550395	93.9447444167212	116.88900648764	78.478572575058	49.89203987773	1	1	1	1	43.7159348055594	1	44.8544888249203	112.04803091661	68.0254727040383	50.5955554144982	101.114542748972	1	41.9694810521533	83.5764017601378	199.423359968616	61.3467891617126	1	1
RPAP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.622405648301	1	1	1	1	1	1	1	30.3889132528891	1	1
RPE	1	1	1	1	1	1	1	35.2740856899029	1	1	1	1	1	1	1	1	1	1	1	1	25.0002209658797	1	1	1	38.1582541393342	1	1	1
RPF1	1	1	46.4892107879561	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4955835002835	1	1	33.9502069159197	1	1	1	34.176795018816	29.5822653490615	1	1
RPGR	88.1217764441999	48.5982082977984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPL39L	1	1	70.1444020661987	1	1	1	59.5248898685199	26.8272831718659	1	1	1	1	1	1	1	1	1	32.9705310271978	53.1494786049505	1	45.9781801975537	1	1	1	116.695800962647	1	1	1
RPP21	1	1	1	1	1	1	40.9938480439668	33.6070723087977	1	1	1	1	1	1	1	1	1	27.3221256199914	1	1	1	1	27.9202925867238	1	1	1	1	1
RPP25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.6717319876214	1	1	1
RPP30	1	39.1998044870253	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.2538447746843	1	49.6245507243101	1	1	24.0269131398894	1	40.8794608966668	34.8537806206319	1	1
RPP38	1	1	1	1	1	1	1	30.2800094227273	1	1	1	1	1	1	1	1	1	47.6842922723663	43.1288524268524	1	34.2793087130743	1	1	1	39.4384948994572	1	91.8676945059058	1
RPP40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.2380299374252	1	1	1	1	1	1	1	1	1	1
RPRD2	1	1	39.1766154770961	1	1	1	39.1976973030586	1	1	1	1	1	1	1	1	1	1	1	31.4539440511421	1	1	1	1	1	1	1	1	1
RPS6KA1	1	1	1	1	1	1	1	1	1	41.9227481481037	76.6646083119568	1	1	1	33.1430473302105	1	1	1	1	1	1	1	1	1	1	1	1	1
RPS6KA2	81.5481645771045	113.607437240222	1	67.4193857856016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPS6KA3	58.9179752195662	55.6141451668774	1	78.0755885206976	1	1	1	1	1	1	1	1	1	1	38.8857457352728	1	1	1	1	1	1	1	1	1	1	1	1	1
RPS6KA4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	141.148186730388	1	37.0368512066764	1	1	1	1	1	1	1	1	1	1	1
RPS6KA5	1	1	1	52.2116505592606	1	1	52.3666806248943	1	1	1	1	1	1	1	1	1	1	35.9199513073611	55.5038312751552	70.5427351305584	33.9575232882786	1	34.8227319006364	1	51.3828955136364	35.0964060312679	1	1
RPS6KB2	1	1	41.3493064874304	1	1	1	58.0677919671213	51.7146964940907	1	1	1	79.8335263146738	1	1	1	1	1	92.1229872882426	84.6528826317904	1	58.0211395908475	1	36.5092900511944	1	120.973656256833	27.1275715123473	1	1
RPUSD1	1	1	1	1	1	1	37.9949668083336	36.5416360253918	1	1	1	1	1	1	1	1	1	32.8012965207622	1	1	32.9081132478829	1	1	1	66.9064203843534	1	1	1
RPUSD3	1	1	44.547816394994	1	1	1	27.7895154500515	45.6909369186352	1	1	1	1	1	1	1	1	1	66.1848039779118	36.7876257414486	1	41.2751195943431	1	1	1	68.3875249859243	1	1	1
RQCD1	1	1	1	1	1	1	1	26.3790196605738	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRAD	1	1	1	1	1	1	1	1	1	1	1	1	130.099806602729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRAGC	1	1	1	1	1	1	1	33.1182814755614	1	41.2269884758277	1	1	1	1	46.653748414272	1	1	1	1	1	1	1	1	1	1	33.6678049735039	1	185.570081747751
RRAS	1	64.3845301693939	1	100.167579550098	1	1	1	44.1966289440735	1	1	1	1	86.7873506003813	1	1	50.409298622667	1	1	1	1	1	140.614205444511	1	1	1	1	1	1
RRAS2	1	1	1	1	1	1	1	37.4470644841883	1	1	1	1	1	1	1	1	1	1	1	56.4895878399871	1	1	1	1	1	1	97.702808804419	1
RRBP1	140.849822824953	164.573300067669	60.8331290834397	92.1457379325987	1	1	107.749977955747	182.220000926796	1	92.4796149265064	1	242.409810556325	96.8936723974608	220.354171329174	116.871146309728	324.154454779125	79.2687486092252	111.762387694931	206.568044126118	1	189.357918330531	187.373097631876	135.918994470295	1	127.718138671831	125.865041570478	1	45.5747758135775
RREB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.0870309864488	1	1
RRM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.0543830936446	1	1	29.3972960642371
RRM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	194.775347123738	1	1	1
RRN3	1	1	41.593667618153	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RRP1	1	1	1	1	1	1	1	34.1416766720184	1	1	1	1	1	1	1	1	1	31.4299191438395	1	1	1	1	22.2031662260985	1	50.5865350062632	1	1	1
RRP12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.5135137286017	1	1	47.8395042638431	1	1
RRP15	1	1	1	1	1	1	1	50.7552322051447	1	1	1	1	1	1	1	1	1	43.2504513746693	1	1	29.4977884481971	1	1	1	57.1539814435581	46.4276192589324	1	1
RRP1B	1	1	1	1	1	1	1	69.8404798220187	1	1	1	1	1	1	1	1	1	34.963464206723	41.3367118068205	1	32.5184475867118	1	27.6154711266236	1	85.7057778218004	1	1	1
RRP7A	63.218903102567	59.2336601632923	1	74.2746595918409	1	1	38.8169913147619	58.244889035382	1	51.2955516556509	1	1	1	1	56.2051661191479	50.1880076597389	54.7380140273583	35.1829867857617	41.1849956320145	78.7076382690742	32.2691838357451	73.4485373897112	40.7779371837347	1	99.5327111729117	66.843424294592	180.342704691535	1
RRP9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.3268593559469	1	1	1	1	24.1646228402216	1	1	1	1	1
RRS1	1	1	1	1	1	1	1	47.6393584118994	1	1	1	1	1	1	1	1	1	26.3662319641812	1	1	1	1	1	1	32.0551455110073	1	1	1
RSAD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.027197824708	31.9581412635913	1	1	1	1	1	1	1	1	1
RSAD2	1	1	1	93.8214450545323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RSBN1	1	33.9032354056281	1	50.1965379548873	1	100.156853939672	1	1	107.119190900916	1	1	1	1	68.7294313254927	1	1	1	1	1	49.8740279416378	1	1	30.8897653511585	1	1	35.3314563044572	1	1
RSPO3	1	1	1	68.256469183598	1	1	1	1	1	1	1	1	1	168.872547101506	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RTKN	1	1	1	1	1	1	1	42.6951096651187	1	1	1	1	1	1	1	1	1	36.0173021335117	31.4751381513159	1	27.3226487643859	1	37.4666204056272	1	53.6855292813296	1	1	1
RTN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.7857493789081	1	177.500846964978
RTN4IP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.2383088114355	1	1	1	1	1	1	78.0191801846193	1	1	1
RUBCN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.0701655787958	1	1	1	1	1	1	1	1	1	1	1	1	1
RUFY1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.8528464567355	1	1	1	1	1	1	1	1	1	1
RUFY3	1	50.0521959946751	1	1	1	1	1	1	1	1	1	1	1	1	47.9481908147468	42.8845559650525	1	1	1	1	1	56.4393760794249	1	1	1	32.683472920814	1	1
RUNDC1	1	1	48.639819164757	1	1	1	28.3102162017033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.963624834149	1	1
RUNDC3B	1	53.3071196643569	1	71.2008555385939	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RUNX1T1	1	51.1761233054293	1	48.4981664519366	1	1	1	1	1	1	1	1	67.4208983089394	163.414122078017	1	106.028234523725	1	1	1	1	1	63.8587172716594	1	1	1	1	1	1
RUNX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.5803922920554	77.5558973533109	1	1	1	1	1	1	1	1	1	1	1	1
RUNX3	1	1	1	1	265.715221640547	115.968129201735	1	1	218.013246230794	1	283.498633366699	1	1	1	56.9832981932245	1	1	1	1	1	1	1	1	1	1	1	1	1
RUSC1	1	1	83.5154370370768	1	1	1	77.5405343506114	58.408443707934	1	1	1	1	1	1	1	1	1	80.3597841051786	78.7928134148494	1	87.5587210279183	1	1	1	101.195950007503	1	1	42.4840795502276
RUVBL1	1	36.2885931232289	40.1990314393338	1	1	1	1	81.5470795202557	1	1	1	1	1	1	1	1	1	72.644031752016	37.4521842961592	1	30.7746477173574	1	1	1	93.4457741188304	37.3126888629455	1	1
RXRA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.1389045357069	1	1	1	1	1	1	1	1	31.389111771137	1	1
RYK	1	1	1	1	1	1	1	31.6266428684695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S100A1	1	1	306.53120647702	1	1	1	667.71575925189	85.9974976416047	1	1	1	1	1	1	1	1	1	77.5489320803888	377.781205888719	1	612.725511335903	1	189.655536369211	1	1	1	1	1
S100A12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	241.251559519846	1	1	1	1	1	1	1	1	1	1	1
S100A13	337.714726973707	294.089689083594	871.621801241646	283.288768353724	1	1	581.162966561072	329.403911438461	1	1	1	1	104.139292934444	501.348746195083	1	415.622997662218	1	199.685252946057	287.467714779453	377.600615665287	581.726999828088	82.7547149964221	227.239240556724	1	150.499888042197	180.294672662086	1	75.0660338395839
S100A14	1	1	602.886755628884	1	1	1	1317.15391272462	370.800919385882	1	1	1	1	1	1	1	1	1	462.287034588201	622.074896616553	169.030018770448	1440.89936499737	1	103.720167801478	1	367.137424581428	240.412361810473	1	1
S100A16	353.454925363151	396.721819150567	318.086906710671	382.188584850419	1	1	426.908338431304	491.872878882884	1	1	1	1	1	99.700891705308	1	284.106583208944	1	316.527713861558	250.586086040345	143.256692960139	667.02095497411	1	170.342715858057	1	426.744309771343	252.107671029284	1	217.387091104492
S100A2	1	1	1	1	1	1	1	357.327174009035	1	1	1	1	1	1	1	1	1	1	1	316.002907631847	1	1	1	1	676.449008113306	1	1	1
S100A4	1	93.332950477292	1	138.574642230428	1028.6446293033	1883.06934030427	1	1413.18768731432	1588.1087324545	1169.6380278516	2756.21011479362	76.9322377558971	3137.85595266044	983.417906191839	730.205963320615	769.778732846081	2573.63171954287	91.5525946876653	131.297842629951	1	336.640368254533	975.114122207597	1	269.781121765175	346.348452609309	1	1	64.6614976366124
S100A7	1	1	697.410240719137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	747.370961364691	1	1	1	943.060576497595	1	1	1
S100A8	1	1	1	1	1	1	1	2441.38399044321	1	273.616341630495	1	1	1	1	1	1	2183.95725530319	3144.91880161232	258.855509901489	1	3566.65587391661	1	1	1	6222.81298579322	1	1	1
S100A9	1	1	164.490904308001	1	1	1	119.318357297734	2160.8707836686	1	794.596055823303	1	1	1	1	1	1	3555.59511777802	2641.29664218341	317.97549403844	1	2482.5069936291	1	424.118011348475	1	5382.34551856366	1	1	1
S100B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	472.591629681437	1	1	1	1	105.727095490036	1	1	27.3479129010086	1	1	1	1	1
S100P	1	1	172.937977874318	1	1	1	334.351616212335	255.29263949032	1	1	1	1	1	1	1	1	1	500.850815058743	208.776209328218	1	721.974068990175	1	1	1	252.942462352771	1	1	1
S1PR1	257.977171392499	236.933898811798	1	451.591332563158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	181.490908871161
S1PR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.0523583353153	1	1	1	1	1	1
S1PR4	1	1	1	1	1	1	1	1	1	1	92.7457253546019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
S1PR5	1	1	1	1	1	1	1	1	1	1	281.895793105466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAA1	1	1	1	1	1	1	1	849.157285408551	1	1	1	1	1	1	1	1	1	1	1	761.562758364922	380.65180187431	1	807.347573419286	1	201.048574563939	1	1	1
SAA2	1	1	1	1	1	1	1	254.596284052386	1	1	1	1	1	1	1	1	1	1	1	85.9063069723968	1	1	269.497971487456	1	1	1	1	1
SAC3D1	1	1	1	1	1	1	1	32.8078835868422	1	1	1	1	1	1	1	1	1	50.8803070775515	46.041305550005	1	33.6837741016337	1	1	1	118.774836317827	1	1	1
SACS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.9638249816003	1	1	1	1	1
SAE1	1	95.1230357882029	1	51.9299593000912	1	1	1	41.1977325592774	1	1	1	1	1	1	1	1	1	45.7287267455443	36.2339164020861	1	29.726466004908	75.3079210300578	1	1	121.43642276755	37.5048525122727	1	46.3659992232657
SAFB2	53.6398726387881	40.9135500836295	1	49.3821082338854	69.4513168048174	1	36.480413688394	37.4950729840502	1	1	1	1	53.8269296195713	62.185873749948	42.6000655307567	1	1	32.372193857734	37.661379270338	68.6607513737043	25.377059572944	82.4830435171579	30.1347212361511	1	43.9625843318401	62.4261269900285	1	1
SAMD1	1	1	1	1	1	1	1	28.6547638265643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAMD3	1	1	1	1	162.281544760394	1	1	1	124.408490454141	1	187.499580656711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAMD4B	1	1	1	1	1	1	1	33.2261530687586	1	1	1	1	1	1	1	70.1492959890145	1	1	1	1	1	1	1	1	1	38.1046794474726	1	1
