NAME	Macrophage	T cells CD4+	Mature Luminal	PVL Differentiated	GenMod1	GenMod6	Endothelial CXCL12	Endothelial ACKR1	GenMod4	Plasmablasts	CAFs MSC iCAF-like	NK cells	Monocyte	CAFs myCAF-like	T cells CD8+	Luminal Progenitors	GenMod2	GenMod3	B cells Memory	GenMod5	DCs	NKT cells	B cells Naive	GenMod7	Myoepithelial	PVL Immature	Endothelial RGS5	Endothelial Lymphatic LYVE1
TMEM251	1	1	1	1	1	32.9083783416698	1	1	1	1	1	1	1	1	1	1	29.5247652460241	31.5239288367313	1	33.7590559490556	1	1	1	1	1	1	1	1
TMEM254	1	1	46.9541525538259	1	57.2919774060332	67.7851405421505	1	1	41.8769249852038	1	1	1	1	1	1	1	52.6631340932288	1	1	103.589133124756	1	1	1	52.8760778641226	1	1	1	1
TMEM255B	1	1	1	1	1	1	62.9476117812955	153.419056534667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	133.351548430707	63.9438219111371
TMEM30B	1	1	48.5221619011283	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM37	71.5626725413416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM38B	1	1	1	121.528247820642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM39A	1	1	32.6439848082017	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.23293548025	1	1	1	1	1	1	1	1	1	1
TMEM43	1	1	1	66.7797020082232	1	30.0979681642798	78.6431705195718	62.8315369142168	1	1	91.3018013858699	1	1	97.5010511582883	1	32.8956233918088	1	46.6945202789943	1	1	1	1	1	1	131.636778380997	55.4287967302499	59.4000340808563	85.6486639712748
TMEM45A	1	1	1	1	1	79.2550037599398	1	1	55.3442328266293	1	117.450759415802	1	1	135.585169323319	1	1	47.1147475131721	64.2983762171477	1	1	1	1	1	1	1	1	1	1
TMEM45B	1	1	1	1	46.0144740810001	63.735821818615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.2113855261028	1	1	1	1
TMEM47	1	1	1	134.411228081377	1	1	189.480041155263	1	1	1	1	1	1	60.8537092393831	1	1	1	1	1	1	1	1	1	1	1	91.0842157998317	58.5725718057765	1
TMEM51	55.7670566120801	1	1	1	1	1	1	1	1	1	1	1	40.6271018887324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM55A	1	1	1	1	1	1	1	1	1	1	81.322619825867	1	1	54.8465756202807	1	1	1	51.1801570012681	1	1	1	1	1	1	1	44.3320416931139	1	1
TMEM55B	1	1	1	1	1	30.6438052009338	1	1	42.7275523896691	1	1	1	1	1	1	1	21.317897497664	31.0174108744814	1	1	1	1	1	52.2124518540007	1	1	38.1520970593516	198.132316345041
TMEM63A	1	1	1	1	1	43.4646038013464	1	1	1	1	1	1	1	1	1	1	1	24.2582753223352	1	1	1	1	1	51.6661402647747	1	1	1	1
TMEM68	1	1	1	1	1	24.3436931058734	1	1	1	1	1	1	1	1	1	1	1	1	1	34.5467987370554	1	1	1	1	1	1	1	1
TMEM79	1	1	1	1	1	27.777771982299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM80	1	1	41.7766137230252	1	1	26.2061674151807	1	1	1	1	1	1	1	1	1	31.5405994982232	1	1	1	35.6937231337661	1	1	1	1	1	1	1	1
TMEM88	1	1	1	1	1	1	140.358244688356	160.539580940835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	150.630271891794	1
TMEM8B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.4954451460706	1	1	1	1	1	1	1
TMEM97	1	1	1	1	27.9920893312803	24.4283497770724	1	1	54.1192096985105	1	1	1	1	1	1	1	42.9118155145977	1	1	34.4299634610193	1	1	1	1	1	1	1	72.9486048919826
TMEM98	1	1	52.6767994570803	1	39.7431565917637	40.1038713450029	1	1	1	1	203.774754102145	1	1	189.412058301003	1	70.1675841163547	1	1	1	1	1	1	1	1	195.567676508019	74.2313191146326	1	1
TMEM99	1	1	73.0172039686233	1	139.108474875832	109.598403094605	1	1	51.3865305388303	1	1	1	1	1	1	60.6725106241728	69.8248555693271	37.2124036217551	1	104.021337114957	1	1	1	77.9811017011283	1	1	1	1
TMIGD2	1	1	1	1	1	1	1	1	1	1	1	165.18217460327	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMIGD3	106.916994639827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMOD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	181.693689571808
TMPO	1	1	1	1	1	29.3874838745754	1	1	157.550441709165	1	1	1	1	1	1	1	22.6900381647581	1	1	1	33.3142636150054	1	1	1	1	1	1	142.038203432736
TMPRSS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.2769435768473	1	1	1	1	1	1	1	1	1	1	1	1
TMSB15A	1	1	1	1	1	1	1	1	157.354271227308	1	1	1	1	1	1	1	59.1691029505423	1	1	1	1	1	1	1	1	1	1	1
TMTC1	1	1	1	1	1	1	56.9481276211884	88.1057474430325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.4092173899962	1
TMTC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	102.187076514974
TMUB1	68.5187345280439	78.7364094889233	68.6514951742149	1	84.9723571994593	103.111772524294	1	56.9476514149695	83.3127635618419	1	1	100.898815462144	46.1272161276685	1	97.9016886516491	62.6685531396679	72.0478642113003	57.168633853386	81.5001842208709	77.763191672738	48.8590385458267	1	101.598663074565	62.94328444379	1	1	37.0423823184634	30.6670188218227
TMX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.1931027002715	1	51.2296302412454
TMX4	40.588427421643	128.52550169474	75.8967188000744	1	59.1121428945224	66.8757056236471	56.3866780853181	46.7806025570559	51.3324659314742	1	102.518461998652	199.932198771382	58.1439630556038	65.9102766375554	137.486021636636	51.8958832860551	33.9485270090961	56.9636714917987	1	1	36.6632644361012	125.66048462943	1	58.2998849904267	123.182567674361	1	70.5260420625106	46.5200220145872
TNC	1	1	1	1	1	1	1	1	1	1	1	1	1	121.20843992066	1	1	1	42.5281763635023	1	1	1	1	1	1	138.065337356673	148.999651350468	1	1
TNF	174.543830652857	214.711017019398	1	1	1	1	1	1	1	1	1	1	140.826636773183	1	363.317713789183	51.4860966434081	1	1	200.440068974012	1	1	340.144026186813	1	1	1	1	1	1
TNFAIP1	1	1	1	1	1	26.2352142620105	113.252858298689	91.1108396237407	1	1	1	1	1	1	1	42.6190610471958	1	1	1	1	1	1	1	1	1	1	89.0516399606944	278.277332258614
TNFAIP2	140.902245374462	1	1	1	1	1	62.9323733502215	1	46.5174491464563	1	88.9054943383775	1	162.439007965946	1	1	43.4575788373061	1	76.951432979448	1	1	81.8525948775926	1	1	1	1	1	58.6942592080516	1
TNFAIP3	435.724036998498	1568.02537250948	88.5836222150311	1	122.150459218269	78.1408458032947	82.1738937241032	145.38834740052	1	148.783206260712	1	1624.7947683517	672.185835192289	72.663999198834	1458.5878276582	42.4482290490158	1	90.1472197228576	108.179753836975	1	132.376446098642	776.583703075967	1	1	1	180.858826452241	130.031354177772	105.175326225507
TNFAIP6	1	1	1	1	1	1	1	1	1	1	228.145007873483	1	1	284.607698716943	1	1	1	47.2833843907848	1	1	1	1	1	1	1	74.8613755512493	1	1
TNFAIP8	71.7599442701326	214.75553906987	1	1	1	1	1	1	1	1	1	1	80.8979352944557	1	136.430413688748	1	1	1	264.275219311445	1	125.923421947569	1	254.196443628929	1	1	1	1	1
TNFAIP8L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	117.329462715622	1
TNFAIP8L2	55.357954089144	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.4332383432868	1	1	1	1	1	1	1
TNFRSF10A	1	1	1	1	1	1	1	43.5501892677431	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF10B	1	1	26.3310628294692	1	44.1857110073647	1	1	53.0542097757176	1	1	1	1	1	1	1	31.7308032487926	1	1	1	1	1	1	1	1	1	1	1	75.3382109278574
TNFRSF10D	1	1	1	1	1	1	256.864336465967	184.824229452929	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.3310355990785	1	172.559158229772	235.259818822256
TNFRSF11B	1	1	1	1	66.029172643518	82.1984658874201	1	1	1	1	1	1	1	1	1	1	1	280.442649792377	1	1	1	1	1	1	1	1	1	1
TNFRSF12A	1	1	327.777135231243	164.540098357789	334.062343740011	306.538428850132	1	1	299.946042373954	1	73.8416055160341	1	1	276.995249833328	1	380.366918141671	125.328387391211	447.44644180318	1	80.864565370424	1	1	1	267.014884410459	315.163829896147	1	1	144.374009250907
TNFRSF13B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	160.753958692236	1	1	1	1	1	1	1	1	1
TNFRSF13C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	194.762153200859	1	1	1	197.855050032236	1	1	1	1	1
TNFRSF14	133.642415750403	149.970760916341	51.7511568923705	1	38.1515650905749	33.3944109463025	125.133242770409	82.9414684185521	1	52.3174441443248	63.2654883490706	1	113.406411312074	1	126.787068877948	55.4329998963761	1	54.5302208508215	159.161674213179	43.2527714403302	92.8329204350097	167.047403961256	140.730793410452	1	1	59.0006716812939	84.0009359567067	164.276850710398
TNFRSF17	1	1	1	1	1	1	1	1	1	137.663644495414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF18	1	255.313076684043	1	1	35.4952137283098	47.421478127036	1	1	1	1	1	362.149734682341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF1B	172.277325442664	251.0823597109	1	1	1	1	94.9576626974353	91.5544020637042	1	1	1	226.118412123355	261.57939662398	1	242.50019324011	1	1	1	1	1	171.60647069942	207.771768227921	1	1	1	1	89.5124752091788	1
TNFRSF21	51.4833778227246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.642177972674	1	1	1	1	1	1	1
TNFRSF25	1	112.904740268426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF4	1	346.196453737089	1	1	1	1	306.9146143041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	339.831237110292	1
TNFSF12	50.8812446673013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFSF13	125.809087298088	1	1	1	1	1	1	1	1	1	1	1	75.882712514537	1	1	1	1	1	1	1	76.1636803761319	1	1	1	1	1	1	1
TNFSF13B	359.141780514341	1	1	1	1	1	1	1	1	1	96.327576340497	1	362.487444675813	85.277815366305	1	1	1	1	1	1	265.079483192539	1	1	1	1	1	1	1
TNFSF14	1	1	1	1	1	1	1	1	1	1	1	134.235663210907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNIK	1	114.095808916509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.6643628645749	1
TNKS1BP1	1	1	39.7497644316234	1	1	27.5271829034292	61.5742626354321	1	1	1	1	1	1	1	1	25.0525000366201	1	1	1	1	1	1	1	46.9332077335496	1	1	61.5580898752703	1
TNKS2	40.1235372978925	1	45.7814016979616	1	32.8990485357652	1	88.9902944599068	52.3507672170803	1	1	1	1	1	1	1	29.2914725405225	1	1	1	1	65.1030207312989	1	1	1	1	1	33.6974982529076	1
TNN	1	1	1	1	1	1	1	1	1	1	1	1	1	58.0342024085837	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNNT1	1	1	1	1	129.355413501117	79.484819199875	1	1	1	1	1	1	1	1	1	1	49.5968849393102	1	1	124.238513479324	1	1	1	76.3202868666528	1	1	1	1
TNPO3	1	1	1	1	1	27.1907977756795	1	1	36.8777633843591	1	1	1	1	1	1	1	21.334961215051	31.679696794772	1	1	1	1	1	1	1	1	1	1
TNRC6A	1	1	1	1	1	29.133957939329	54.0151560053681	1	1	1	62.2119394259308	1	1	42.7871898179388	1	1	1	24.2762972980658	1	1	1	1	1	39.2135337731138	1	1	1	42.6414894458878
TNRC6C	1	1	41.4863567952063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TNS1	1	1	1	183.361433971922	1	1	37.2679748734278	52.2892197914884	1	1	1	1	1	55.3527822940728	1	1	1	1	1	1	1	1	1	1	49.514470758328	133.120136915788	71.4662592229049	53.6645233827599
TNS2	1	1	1	83.1892161828844	1	1	129.969435531052	102.464825805364	1	1	56.9408961413752	1	1	38.5642810616178	1	1	1	1	1	1	1	1	1	1	1	84.9245342234804	112.700874880174	1
TNS3	76.1872369206247	1	1	53.8641350199014	1	1	1	1	1	1	1	1	1	62.4803979451643	1	1	1	30.4876431925604	1	1	1	1	1	1	1	1	52.2513424725554	1
TNS4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	396.142731315179	1	1	1
TNXB	1	1	1	1	1	1	65.9822392648882	120.28411184923	1	1	246.468846515862	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.372038626333	302.446633276732
TOB1	53.1601027790201	238.634357424973	301.66500013512	242.10278372119	600.049364385507	185.074249785587	110.382340856498	93.1803923293437	107.281998960795	1	104.049182098448	1	45.4383553204191	67.5814033748251	201.394062460931	156.577746851871	145.91647380176	59.7282651491048	1	321.132357602779	120.116597959051	1	1	303.011383369416	343.323704438798	158.92539290325	97.3451370077296	1
TOM1L1	1	1	60.0896302776064	1	62.3600624225389	48.6628005069455	1	1	57.7222710939599	1	1	1	1	1	1	39.171034933288	62.6075142353392	1	1	88.4524187055592	1	1	1	53.1734094114733	1	1	1	1
TOM1L2	1	1	34.7147345250374	1	32.5047481265556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOMM34	1	1	1	1	1	1	1	1	46.7982827538769	1	1	1	1	1	1	1	25.7919807971043	34.055465136946	1	1	62.0573590577784	1	1	1	1	1	1	1
TOP1MT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.0710927998029	1	1	1	1	1	1	1	1	1	1	1
TOP2A	1	1	1	1	1	1	1	1	108.884903146734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.684534877914
TOP2B	1	1	37.5256601454114	1	36.0383827032886	32.8400552621582	1	1	1	1	1	1	1	1	1	1	1	1	1	84.0793023776291	1	1	1	1	1	1	32.2527681483911	1
TOPBP1	1	1	1	1	1	1	1	1	42.0420028258625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TOPORS	1	1	46.5466019022995	1	1	1	94.3501859407496	59.0116447141875	1	1	1	1	1	63.7822577330536	1	1	1	1	1	31.9289804870639	35.1394600887354	1	1	1	54.9608949808616	1	45.2437192485242	1
TOR1A	1	1	1	1	1	1	1	1	41.5718963814965	1	1	1	1	51.7016912114291	1	1	22.7855819182601	35.7507375215779	1	1	34.8233907473004	1	1	1	40.9074112793338	1	60.1086391626695	1
TOR2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.7144924324952	1	1	1	1	1	1	1	1	1	1	1
TOR3A	68.8524418338989	1	1	1	49.1891466351741	47.0804791519299	94.539485316052	51.2001335198198	60.4070754390766	115.994436119153	1	1	95.6020392530541	1	1	1	35.0737673506261	31.5471112770388	101.572432403143	1	76.1578433444233	1	1	1	1	1	34.5587686429507	1
TOX2	1	1	1	1	1	1	58.5850345447581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TP53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.4502303916492	1	1	1	1	1	1	1	1	1	1	1	1
TP53BP1	1	1	32.3555702744269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.7535878855378	1	1	1	1	1	49.1945270455615	1	1	1	1
TP53I11	1	1	76.4993237002713	1	78.449603069647	68.2044648558642	57.117725912871	1	60.4159010909892	1	1	1	1	1	1	1	49.0563754716792	1	1	66.8702045172533	1	1	1	88.9148059573287	1	1	243.468145523182	1
TP53I3	1	1	1	1	1	1	1	60.7120150555364	43.2707584173043	1	1	1	1	66.8982197843248	1	41.5511416538004	1	63.0195668145391	1	1	1	1	1	1	1	1	25.5427093910031	1
TP53INP1	1	1	1	1	39.8210105274528	1	1	1	1	68.4551426067775	1	1	1	1	1	1	1	1	1	86.4914300595534	1	1	1	1	1	1	1	1
TP53INP2	1	1	36.6790372516903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TP53TG1	1	1	87.1095120013839	1	156.193455878788	110.414078173369	1	52.0852031839588	38.7736707209076	1	1	1	1	35.3715395158273	1	34.029492151703	73.6643786887543	71.5092030713297	1	218.887423778124	1	1	1	91.6842684129953	45.2295620339448	1	36.5672124041685	17.5309607083572
TP63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.2832239126815	1	1	1
TPBG	1	1	91.9391830475287	1	72.0033848324654	66.2564986286186	1	65.264355910837	44.2757938231757	1	191.075451127007	1	1	149.504627721766	1	50.2593789239509	44.5933619454828	63.640484259193	1	117.655899739859	1	1	1	53.2736202433399	36.9080501389615	1	1	22.4710848980706
TPCN1	43.0385232231814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TPD52	1	1	101.401149694574	1	161.396830088602	161.72962157309	1	1	135.022079297387	82.6985956536054	1	1	1	1	1	37.7943703642031	203.851677096881	109.080399337084	101.395940713858	265.338094647889	1	1	132.862229439322	110.266070344234	1	1	1	1
TPD52L1	1	1	85.0582286661602	1	68.835358597689	164.123553936946	1	145.805765714503	161.940570490494	1	1	1	1	1	1	204.002649539444	192.887858906905	241.976180500695	1	86.9812008869207	1	1	1	158.148584206928	65.3044172815474	1	40.7101514907446	1
TPM1	45.9932697026797	1	746.548319391893	1660.86547821097	299.669064351491	385.72628788524	164.704499025176	75.2681056783707	457.24334190434	1	266.470820078674	1	1	1006.5623849299	1	407.345441829806	383.85676463092	522.479867100209	1	363.880821447913	1	1	1	391.379554212423	1532.57051512387	1203.51042080209	239.373705647198	60.8430009799826
TPM2	1	1	1	2977.94250583497	1	1	1	1	117.331798498413	1	424.695792056718	1	1	843.023388059564	1	44.7166151465095	1	395.565559213362	1	1	118.798425120787	1	1	1	1787.5826422314	1394.62653607656	134.379124822734	1
TPMT	64.6756265517631	1	1	1	1	33.6834400667203	1	1	53.6645680466465	1	1	1	73.7607173434173	1	1	1	36.8808679603294	37.6931650421768	1	1	40.4413921997191	1	1	1	1	1	1	1
TPP1	250.803874821526	1	1	1	37.3970763607061	28.0972636256611	83.5652808766145	87.2620511539225	1	1	61.927475729286	1	214.456481662006	86.9591888128048	1	1	1	1	1	38.4632093528333	132.96176666698	1	1	1	1	1	65.715215462597	79.1150367697248
TPP2	1	1	43.8711167730965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.0863247771768	1	1	1	1	1	1	1	1	36.0078201687606	1
TPPP3	1	1	1	313.02558254797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	336.627037146484	44.3381367543502	1
TPRA1	35.9683418039353	1	1	1	1	30.558247347228	1	48.0037399571966	43.3324298853427	1	1	1	1	44.472770983587	1	33.8205809654667	27.2339800294714	37.8436649282729	1	1	1	1	1	33.4502734724226	1	1	32.8120064571	165.096386261303
TPSG1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.3277719537755	1	1	1	1	1	1	1	1
TPST1	1	1	1	1	1	1	1	1	1	1	66.5179783097563	1	1	81.6448665354	1	1	1	42.8824658218225	1	1	1	1	1	1	1	1	38.1366535146381	1
TPST2	75.9825440959945	1	39.7487794773209	1	33.7658513674786	30.8968661990378	118.017987892017	114.13376430391	1	147.640453485928	1	142.405205577343	38.7780160722568	1	126.681582323518	1	1	43.1422319265783	1	1	1	293.372420091589	1	1	76.2825696841119	1	42.1980076218741	123.003373759936
TPT1.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	286.061460844751	1	49.5527279274287	1	1	1	1	1	1	1	1	1	1
TPTEP1	1	1	31.134231670734	1	1	1	1	1	1	1	1	1	1	1	1	39.7873423129017	1	1	1	1	1	1	1	1	1	1	1	1
TPX2	1	1	1	1	1	1	1	1	137.746631049503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	167.892500209132
TRABD	47.1839831270739	92.6726006893919	53.7436102247745	1	51.2516269774022	55.0299584817345	1	1	70.3208507395723	87.4770059199433	1	153.349628996349	92.9891534386973	1	110.377600002419	37.0338943180575	54.5088028863321	74.519242492906	126.479503780394	82.5207250816889	126.444464055545	133.653028312346	1	61.315088157355	1	1	1	1
TRAC	1	588.581886151462	1	1	1	1	1	1	1	1	1	173.557780412469	1	1	522.533592468309	1	1	1	1	1	1	1	1	1	1	1	1	1
TRADD	43.4810764607529	82.4153897955498	50.341065326465	1	36.6401511444007	37.2625460879146	53.0011687170009	56.0443010296717	35.2738035930509	44.6163410172743	1	1	50.5730860278749	53.553376943537	1	1	30.0432770168447	59.6379881435593	1	1	94.640407495035	1	1	41.400378935201	1	57.5042225822971	29.6199206689998	1
TRAF1	1	70.191058644301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.8035816455113	1	1	1	1	1	1	1
TRAF3IP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.0002112931761	1	1	1	1	1	1	1	1	1	1	40.0927424199304	1
TRAF3IP3	1	202.389102826012	1	1	1	1	1	1	1	1	1	125.538006310119	43.6542662517673	1	185.874613221038	1	1	1	187.032241952951	1	30.3243150501831	297.177590756059	235.812396450509	1	1	1	1	1
TRAF4	1	1	323.515893916106	1	248.74908361413	136.926600815022	1	1	84.9376171995004	1	1	1	1	1	1	144.688789278701	100.018405483018	71.9746452639079	1	122.748419102103	174.496522936126	1	1	130.056311817667	92.5221106830443	1	1	1
TRAF5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	118.934571668592	1	1	1	1	1
TRAFD1	1	1	49.685691556426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAM2	1	1	1	1	1	1	1	1	1	1	1	1	1	50.1784227207159	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TRAP1	1	1	31.1736859499166	1	76.8141828535493	69.8745771980079	1	1	93.8473157525023	1	1	1	1	1	1	67.8965778302427	106.830621841427	61.8195939538451	1	56.7097613351605	1	1	1	76.7596692708211	1	1	41.3213785495098	116.62210736427
TRAPPC2P1	1	1	45.0405996711737	1	1	1	1	1	1	1	1	92.4751297400487	1	1	1	1	38.1571369160401	1	1	47.8600562945759	1	1	1	1	1	1	1	1
TRAPPC4	1	77.1627537865615	84.9111694001639	78.8002116409347	47.6632991279329	59.8379488559016	74.5409508173767	72.8449592187757	55.8473659770485	1	64.5498788762841	1	1	69.9529917078931	1	40.1487379377116	62.0831479385259	46.7911846499679	1	57.6933949398936	31.9621563042558	102.648932177281	1	45.6306226431661	54.7383130650682	57.9527975968848	84.7508861558195	1
TRAPPC6A	34.0507567906026	1	87.3200528899607	1	95.6864300673648	108.717826660243	1	57.832157600059	78.7057883811824	1	1	87.3100822016597	58.0130392636428	1	1	86.678422232333	121.699320844534	79.2716399157459	1	105.239798099064	56.3371935161081	1	1	96.1457303539479	1	1	38.8983568727476	60.0658195208275
TRAT1	1	182.776266357047	1	1	1	1	1	1	1	1	1	1	1	1	184.758092909147	1	1	1	1	1	1	1	1	1	1	1	1	1
TRBC1	1	464.377523498404	1	1	1	1	1	1	1	1	1	354.733100595088	1	1	453.214541220652	1	1	1	1	1	1	688.828807900965	1	1	1	1	1	1
TRBC2	1	595.823214053053	1	1	1	1	1	1	1	1	1	255.856717568469	1	1	626.884690688052	1	1	1	153.477933617209	1	1	603.187192334688	245.38704600746	1	1	1	1	1
TRDC	1	1	1	1	1	1	1	1	1	1	1	807.700512935266	1	1	1	1	1	1	1	1	1	671.233895169879	1	1	1	1	1	1
