NAME	GenMod2	PVL Differentiated	NK cells	T cells CD8+	PVL Immature	GenMod7	GenMod3	Plasmablasts	GenMod5	Macrophage	GenMod1	T cells CD4+	CAFs MSC iCAF-like	Myoepithelial	B cells Memory	CAFs myCAF-like	Endothelial CXCL12	GenMod6	Luminal Progenitors	Endothelial RGS5	Endothelial ACKR1	GenMod4	Endothelial Lymphatic LYVE1	Mature Luminal	DCs	Monocyte	B cells Naive	NKT cells
MYO6	74.1162040894062	1	1	1	1	152.532754211981	37.2190278442486	1	205.721507800394	1	147.817606485223	1	1	1	1	1	97.6517319899813	104.287136418591	82.1141079700775	83.283503825648	56.7468355634838	55.9938407610804	34.326896191626	197.547855097705	1	1	1	1
MYO9A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.6941540693839	1	1	1	43.4361046483053	1	1	34.8432633104612	1	1	1	1
MYO9B	1	1	1	1	1	1	1	1	1	92.0642662948841	1	1	1	1	1	1	1	1	1	1	1	1	24.2526532881342	1	59.2183284896158	80.2084369712633	1	1
MYOM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	414.95059782995
MYZAP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.1688554637139	1	1	1	1	1
MZB1	1	1	1	1	1	1	1	2016.0261296441	1	1	1	1	1	1	111.975592242749	1	1	1	1	1	1	1	1	1	206.563521062028	1	1	1
MZF1	1	1	1	1	1	1	1	1	53.9414950911757	1	31.6734450823829	1	1	1	1	1	1	1	26.8016901550576	1	1	1	1	1	1	1	1	1
MZT1	47.6472559111032	1	1	1	1	58.6890526442347	50.3273572095253	1	1	1	48.8069538209584	1	1	1	1	1	53.3958908069662	59.0909315096228	57.9234695197939	1	1	146.509683539591	107.228857927633	48.4600600955529	46.8066094398093	1	1	1
N4BP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14.3425748384449	1	57.7499585057268	1	1	1
N4BP2L1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.8868366923029	1	1	1	1	1	1	1	1	1	1	140.917654660284	1	1	1
N4BP3	1	1	1	1	1	38.9762039634777	1	1	1	1	53.4542840120395	1	1	1	1	1	1	36.3254880910147	1	1	1	1	1	49.4420955868001	1	1	1	1
N6AMT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.6550599894432	1	1	1	1	1	30.806366998537	1	1	1	1
NAA15	28.3918925308563	1	1	1	1	1	26.035525841157	1	1	1	1	1	1	1	1	1	1	1	29.0633601746867	1	1	40.9853780634419	1	39.6044210441778	1	1	1	1
NAA35	1	1	1	1	1	1	24.5815066127284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NAA50	65.1005674328801	1	1	110.916124104945	1	50.3197809305155	95.5020785364806	1	78.3231764652587	46.2095312342555	51.0751892215354	1	1	1	96.6429043065708	48.8948498448865	75.9876370690306	57.1488533432385	47.4182181876088	1	1	120.105098190529	1	52.2182353325896	41.2896461781101	36.8439860162816	1	1
NAAA	1	1	1	1	1	1	1	1	1	80.0155644531834	1	1	1	1	1	1	1	27.4191691789546	1	1	1	1	67.3520624264768	37.9718941327318	59.9362666024566	122.216620728111	1	1
NAALADL2	1	1	1	1	1	1	1	1	103.484942386465	1	1	1	1	1	1	1	1	1	55.5874746489592	1	1	1	1	55.0013621405523	1	1	1	1
NAB1	1	46.9799291525265	1	1	44.2507482216289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.4530366301678	1	1	1	1	1
NABP1	1	1	1	96.7465669237658	125.393117219057	1	27.6333482579542	1	1	132.842820298506	1	120.464539117736	73.713125296339	1	1	1	1	1	35.9307359170018	1	46.3244435459108	1	1	1	116.038871183573	198.480193568074	1	1
NACA2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.2490694096925	1	1	1	1	1	1	1	1	1	1
NADK	1	1	1	1	1	1	1	1	1	42.6123983408616	1	1	1	1	1	1	1	1	1	1	1	28.3573352623349	1	1	30.6224503344973	1	1	1
NADSYN1	22.2202645139456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NAE1	47.7756879844716	70.8924287773479	1	1	1	1	48.1126616628859	1	1	1	1	1	1	63.8630153137222	1	60.0764946088967	1	33.8343219301007	45.1038604321085	1	1	62.0076501447424	1	52.2630481650834	1	1	1	1
NAF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	81.5286358661394	1	1
NAGA	1	1	1	1	1	1	1	1	1	86.3684382484607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.6979851732403	53.849988879526	1	1
NAIP	1	1	1	1	1	1	1	1	1	210.997045818475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	175.474337687595	1	1
NAP1L4	60.8692933718351	59.2788113322645	117.614257569836	121.772104301488	1	69.8357181073724	69.7724186536122	1	92.1095278459037	42.3147160726336	59.6866950152428	122.278302199002	1	73.7429930341703	1	43.2859354983844	55.7395992007969	53.620734588758	61.3792229577235	55.9625064902593	40.4480050610935	94.8811469350663	1	84.4009763417877	1	1	1	136.739238539541
NAPSA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.1285351395784	1	1	1
NARFL	25.8154873615122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.6887877016315	1	1	1	29.7559637296082	1	1	1	1	1	1
NAT1	1	1	1	1	1	1	1	1	275.925271361143	1	47.4631955342111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NAT10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.6537912395131	1	1	1	1	1
NAT9	35.6386093053558	1	1	1	1	54.5378318787224	41.5157344570223	1	68.8776512753457	1	29.2677785244755	1	1	1	1	1	1	1	27.3739624325594	1	1	28.3708481734082	1	30.7664041079478	1	1	1	1
NAV1	1	1	1	1	1	1	1	1	1	1	1	1	66.3544275443821	1	1	65.1866503680988	78.8728600753846	1	1	110.695668095497	52.7576964564635	1	1	1	1	1	1	1
NAV2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.7299028956547	1	1	1	1	27.4750351419641	1	1	1	1
NBAS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.2480221392395	1	1	1	1	1
NBL1	1	1	1	1	101.625886611191	1	1	1	1	1	1	1	195.742701019642	1	1	368.491652202818	1	1	1	1	1	1	50.2288788660663	31.9051977828005	1	1	1	1
NBN	49.2747215440161	1	1	1	1	43.5985184405926	59.5373009458512	1	95.3549031106265	60.8324854620019	44.3869766426655	1	1	1	1	32.7648136599268	1	43.3874060128252	1	1	1	53.1779728964516	1	52.2553145932593	1	1	1	1
NBPF1	1	1	1	1	1	53.8190145649279	1	1	54.9994214838358	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NBPF10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.0984113408335	53.3780232676492	1	1	1
NBPF19	1	1	1	1	1	32.8436220444354	1	1	1	1	43.4182876142955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCALD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	109.595229805936	1	1	1	1	1	1	1	1	1
NCAPH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.8938780246918	1	1	1	1	1	1
NCAPH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.6534652987213	1	1	1	1	1	1
NCBP2.AS2	74.826729164033	1	1	1	1	79.8112975591953	59.9068880893212	1	60.866254249948	1	49.8716814385542	1	1	1	1	1	1	51.27138063575	27.1141264993312	1	1	87.7383973175567	1	34.6486249831108	1	1	1	1
NCCRP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.1454339627296	1	1	1	1	1	1	1	1	1	1
NCEH1	1	1	1	1	1	1	1	1	1	54.5742137593714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NCF1	1	1	1	87.7009118070501	1	1	1	127.296445880297	1	210.040360038424	1	1	1	1	313.243405977114	1	1	1	1	1	1	1	1	1	191.86119410642	228.52665704321	482.270013413847	1
NCF2	1	1	1	1	1	1	1	1	1	151.192006720825	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.9652457840863	160.041417056826	1	1
NCF4	1	1	1	1	1	1	1	57.1006347683073	1	135.127616591642	1	1	1	1	100.387414361961	1	1	1	1	1	1	1	1	1	63.7871066816632	118.82933715484	1	1
NCK2	1	1	1	1	65.3796426227744	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.688273940744	1	1	1	1	1	1	1	1
NCKAP1L	1	1	1	1	1	1	1	1	1	102.809417910703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88.6717754791922	73.7614971307619	93.5198036189679	1
NCKAP5L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	548.632554437157	1	1	1	1	1
NCLN	23.2130358670433	1	1	1	1	1	35.9463743765292	38.1423015842305	1	1	1	1	1	1	1	1	1	1	1	1	1	37.0691711751724	1	1	1	1	1	1
NCOA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.2242382686631	52.4631464841302	1	1	1	1	1	20.1505824000554	58.3493880727679	1	1	1	1
NCOA2	1	1	1	1	1	1	1	1	52.9505057593808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.5081141582733	1	1	1	1
NCOA3	1	1	1	1	1	40.6082906156635	1	1	1	1	1	1	1	1	114.3520379601	1	1	1	1	48.8084363696434	1	1	1	1	53.4103468994429	48.3620378815434	94.5144540775067	1
NCOA7	41.5876116598928	1	92.1146799463953	1	117.358760390588	117.848235885364	97.8286844898673	1	1	42.3467134681853	56.7887296185987	1	116.700484450257	128.132615676142	1	88.4906145129299	1	47.4089061869662	196.353558072368	74.7913293019719	296.514076354161	76.458522306595	40.7569448125053	1	41.5219844508008	1	1	1
NCOR2	1	1	1	1	1	1	1	1	1	55.7470302430985	1	1	70.1779140955527	1	1	72.4038769495755	1	1	30.5846953415903	1	1	1	1	61.1808060046564	1	45.8204004904337	1	1
NCR3	1	1	133.55326485529	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	166.646536163432
NDC80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.9632307460241	1	1	1	1	1	1
NDE1	1	1	1	1	1	44.9229252492888	1	1	1	1	29.2423259507346	1	1	1	1	1	1	1	1	1	1	50.9454766287686	1	1	1	1	1	1
NDEL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4129260352485	1	1	1	15.3672063260973	41.0103205719662	66.9922300645797	47.8942656587996	1	1
NDN	1	107.204934323669	1	1	62.8560723440637	1	1	1	1	1	1	1	102.785625583317	1	1	78.4734463350286	1	1	1	1	1	1	1	1	1	1	1	1
NDRG2	34.8187351080808	192.760170599306	1	1	283.684419927997	1	42.9486417975602	1	1	1	1	1	151.007135834121	167.490569545259	1	49.8744292730593	1	42.7344085413549	448.683469545834	59.8974476943167	1	1	57.3940759349782	34.9430627521637	43.1133556012997	1	1	1
NDRG3	28.5556378216688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NDST1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.995095333785	70.7302308080712	1	1	32.5029860622168	1	1	1	1
NDUFA4L2	1	1566.4213783425	1	1	1606.52145102018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	178.259290794181	1	1	1	1	1	1	1	1
NDUFA7	31.1476236796862	1	1	1	1	1	1	1	34.7143893707937	1	1	1	1	1	1	1	1	39.4587329495661	1	1	1	1	1	1	1	1	1	1
NDUFA9	43.1348864122139	1	1	1	1	1	47.8510704190894	1	1	1	1	1	1	1	1	1	1	46.9764474084387	1	1	1	37.5339570082347	1	1	1	1	1	1
NDUFAF6	94.6677229910257	1	1	1	1	77.5719060908563	67.7927842598299	1	88.1302905708484	1	57.9867049904261	1	1	1	1	1	1	43.7067141556655	1	1	1	91.965437100487	1	47.7218486668752	1	1	1	1
NDUFB8	93.780618631805	169.953543531068	97.0662463712108	1	143.976618855506	1	57.6172950448687	1	64.6265286851171	1	41.0041704518913	1	83.835456351489	1	1	96.4147084085811	52.1305831566992	91.7126220810382	1	94.7992842297966	1	83.0561409982623	50.2288788660663	51.8009464858301	31.2563853106868	54.1199598830347	1	1
NEBL	1	1	1	1	1	1	1	1	1	1	37.7387943192549	1	1	1	1	1	52.9469481089666	32.9161713273711	48.267356913262	1	1	1	1	63.8393889861393	1	1	1	1
NECAB3	63.5908000008267	1	1	1	1	1	1	1	75.7770604117573	1	44.3324638771404	1	1	1	1	1	1	27.3910543924685	1	1	1	24.6267720827135	1	42.2220935236931	1	1	1	1
NECAP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.4280509236423	1	1	1	1
NECAP2	31.4379512750152	1	1	1	1	1	41.6297253464071	1	1	99.6695121261779	1	90.6064598047517	1	1	82.6100070493692	48.6478616071376	95.6496187700882	28.8100274261249	1	58.9433693508083	77.2488963573487	43.8429875128304	49.5802701824931	44.3047274738279	42.3942049519522	62.833608873017	115.914943051799	1
NEDD4L	1	1	1	1	1	37.7154322030246	1	1	1	1	32.7534986327166	1	1	63.5195931489529	1	1	1	25.7822668417697	38.6973135284374	1	1	1	1	122.335353693006	1	1	1	1
NEDD9	1	1	1	80.907916652194	1	1	1	1	1	1	79.5356242702255	1	1	131.557191527084	1	1	344.332245683478	1	64.0501428643145	232.145035022081	287.489795485232	1	58.0028906939139	133.468513326828	53.0911270250564	66.1901203898352	1	1
NEFM	1	1	1	1	1	1	1	1	1	1	1	1	1	70.0572150178748	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEGR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.4606694921117	1	1	1	1	1	1	1	1	1	1	1	1
NEK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.4585016653982	1	1	1	1	1	1	1	1	1	1	1	1
NEK10	1	1	1	1	1	1	1	1	56.2198283893038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.2374789757674	1	1	1	1
NEK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.4318765995371	1	1	1	1	1	1
NEK6	1	1	1	1	1	1	28.9183403099331	1	1	71.2938700197819	1	1	1	1	1	1	1	1	1	1	1	25.8820817997262	1	1	48.7754497417146	70.808434506778	1	1
NEK7	1	1	1	1	1	1	1	1	1	1	39.9362937654112	1	1	1	1	1	32.5668324064976	33.6594992886991	1	1	1	1	33.7561479425663	1	1	1	1	1
NELFA	22.8466117548792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.029874510646	1	1	1	1	1	1	1	1	1
NELFCD	111.08201177401	1	1	1	1	123.963948251321	59.8850390277933	1	68.4261375723538	1	66.5116016807655	1	1	65.7892549578919	1	1	1	53.5908754020593	61.4035153585775	1	1	108.561920487695	43.3481633653521	67.2703363243762	1	1	1	1
NES	1	65.2727417315555	1	1	95.9397263083721	1	1	1	1	1	1	1	1	84.3835429027449	1	1	149.855575041882	1	1	223.902904342076	55.2210452041673	1	1	1	1	1	1	1
NET1	73.8550812329032	493.416262198542	1	1	1	133.444908830839	105.704274812837	1	175.894789201401	1	226.56389864626	1	1	1	1	79.7094350838552	1	170.469784565034	80.1464486406725	1	79.9546686037607	67.6732279422632	35.4296761887072	1	82.0721282128598	1	1	1
NEURL1B	1	96.4182506842423	1	1	160.393346019409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.9936755860415	68.7783916773372	1	1	1	1	1	1	1
NEXN	1	143.58358519799	1	1	58.9129296710958	1	1	1	1	1	1	1	61.3129435454336	148.711643824434	1	106.41841676949	1	1	1	1	1	1	1	1	1	1	1	1
NF1	1	1	1	1	1	37.5581163190183	1	1	64.0385019716546	1	39.8315108357984	1	1	1	1	41.8664728359866	1	31.117901910048	34.6375249482466	1	1	1	1	30.2636344633991	1	1	1	1
NFASC	1	86.0733129543469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NFAT5	1	1	1	1	44.4397596144174	1	42.8889754633238	1	1	1	1	1	73.4190027738921	55.8776235048909	85.8415840506218	45.4774147027407	92.4678480121085	1	47.4276871214956	116.023568873816	90.710408517417	1	170.225041864565	54.7534230121154	49.8139870546735	54.7293512392901	1	110.410315015797
NFATC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.6784661873131	1	1	1	118.20068911813	1	1	1	1	1
NFATC2	1	1	1	155.398227802596	1	1	1	1	1	1	1	108.600408236448	1	1	1	1	1	1	45.0119958153493	1	42.4881191683413	1	160.969361061443	1	1	1	1	265.768127852788
NFATC3	1	1	1	1	1	1	31.6898514678703	1	1	1	1	1	1	1	1	1	1	1	1	35.2263211055141	1	1	19.1300043237073	1	1	1	1	173.243874387042
NFATC4	1	1	1	1	81.5562655665271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NFE2L3	1	1	1	1	1	1	53.8085045581313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NFIB	98.2350873817186	133.991503142485	1	1	134.509498903763	169.310169607296	199.443909373134	1	1	1	65.4476698432151	1	162.170225212342	480.570087970299	1	114.748869754662	317.429464073866	65.2290562914592	279.457719369121	232.856265275254	297.171783303133	162.524942286073	325.071747118673	101.539275867367	1	1	1	1
NFIL3	1	1	1	1	59.3019735439045	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.8953484401369	1	53.6494475573394	1	1
NFKB1	1	1	207.773720225374	1	1	1	1	1	1	96.5500174635982	1	1	1	1	1	54.1909643267339	1	1	1	1	46.0260536206983	1	1	1	124.973175652331	118.684481677496	1	1
NFKB2	1	1	89.5631691214036	1	1	1	42.7059830775818	1	1	46.221823735327	1	87.8075360450582	1	33.2445285448575	128.656354073657	1	59.7300468376795	1	30.0643602773262	1	47.3064438115134	29.0290704358251	29.5677077678378	32.369099465453	41.3489051365882	61.2062571960626	1	1
NFKBID	1	1	281.253505072573	142.247326265856	1	1	1	1	1	81.2460245531479	1	1	1	1	346.924030308271	1	1	1	1	1	1	1	1	1	146.233394000153	94.946143899584	115.694115608102	106.880465934525
NFKBIE	1	1	1	1	1	1	1	1	1	45.1277424242957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NFS1	26.6739533421801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NFYB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.6706282269853	1	1	1	36.3376043203882	1	1	1	1	1	1
NGF	1	81.8927286733014	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NGFR	1	1	1	1	1	1	1	1	1	1	1	1	1	159.927902447495	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NGLY1	29.9613401996537	1	1	1	1	1	1	42.9142411028071	1	38.2647939942513	1	1	1	1	87.6904962893811	1	1	26.7101520481357	33.569344759183	1	1	1	40.5467771888293	1	61.9170087770392	69.9836707472628	1	1
NHLRC3	20.7719630009612	1	1	1	93.2053095009223	38.7128125907566	38.9061409980332	1	48.0239698299388	45.2187354324034	32.1916119649104	1	1	1	1	38.6756806278024	1	32.5915384320685	1	1	1	1	118.739225633528	40.0118929698842	1	1	1	1
NHSL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.7049421264478	29.3358479633605	1	45.3269357143718	70.0049893098782	1	1	1	1	1	1	1
NID1	1	1	1	1	151.846947412327	1	1	1	1	1	1	1	189.998557376085	1	1	173.514736902747	1	1	1	118.401743073049	70.085915733268	1	1	1	1	1	1	1
NID2	1	1	1	1	109.950014392913	1	1	1	1	1	1	1	1	1	1	100.714619888417	1	1	1	106.915893817269	1	1	1	1	1	1	1	1
NIF3L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.5841722083186	1	1	1	1	1	1
NIN	1	1	1	1	1	1	1	1	1	47.0630661704027	1	1	1	1	78.5365713813246	1	1	1	1	1	1	1	1	1	69.5621715648211	38.2869165762956	1	1
NINJ1	104.13884976578	68.8826612975083	239.627465076908	90.4351392575816	1	130.958917318489	142.151710946093	1	184.850036213307	468.263841443995	208.482983783071	107.127209044767	73.3100741009239	59.6784747240682	1	73.0562940929537	44.6529267457711	183.868213102126	95.3986846123808	64.533349091447	1	110.436942267275	1	229.868018484773	171.239958897064	296.411838542144	1	101.138258936372
NINJ2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.6605179983569	1	1	1	1	1	1	1	1	1	1	1	1
NIP7	27.764065066912	1	1	1	1	1	71.6856392735352	1	1	1	1	1	1	1	1	1	1	1	37.5979815239476	1	1	50.3038531990784	1	28.0605311546464	1	1	1	1
NIPA2	55.9854771821447	1	1	1	1	39.5080234301421	62.6866158644097	1	1	47.9537946898852	40.3468489933356	1	1	1	1	45.9692317139729	51.3928026607699	46.0024315151047	1	49.0563761133592	1	68.5003589792847	39.9157828524359	28.8738357401957	62.7612517499926	39.4250232245138	147.807594967948	1
NIPSNAP1	82.6038451722657	1	1	1	1	47.4610918429495	59.3417403680377	1	1	1	33.2711108080435	1	1	1	1	1	1	39.1799847595631	29.9690998875511	1	1	57.558144557844	1	42.5246682334543	1	1	1	1
NISCH	1	1	1	1	1	1	1	1	1	46.1412445151499	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NIT1	50.3062124146488	1	1	1	1	1	54.5864474311547	1	1	1	31.226372129886	1	1	1	1	1	1	32.9996602209872	1	1	1	52.1282928348186	1	34.4055037189974	1	1	1	1
NKG7	1	1	2614.39683395223	1890.64394270614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	141.906073260336	1	1	1	1	7626.58305001622
NKIRAS2	23.955081585503	45.6874143343153	1	1	1	1	42.9204073434208	1	1	1	1	1	1	1	1	1	42.8485868708079	1	31.2067578441196	57.3000214633137	1	33.4382255606777	1	1	44.1958723211618	34.8068448033006	1	1
NLE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.1130779738542	1	1	1	1	1	1	1	1	1
NLRP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.3882593417694	1	1	85.1084188973863	1	1	1	1	1	1	1	1
NLRP3	1	1	1	1	1	1	1	1	1	70.6786457984655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.8971853754222	248.421772160137	1	1
NMB	1	1	1	1	1	1	99.421146513914	1	1	1	1	1	1	1	1	1	1	42.4701510764733	1	1	1	89.6329614030675	1	1	1	1	1	1
NMD3	33.4725811570677	108.558633916742	1	1	73.0067639563091	59.3028538117189	41.5059944198623	1	52.1787671862429	1	43.5793714584224	1	1	1	1	40.7583307073992	1	35.9061707722274	47.1651318366086	1	1	40.998576388648	25.6144394330331	31.0843316678471	1	1	1	1
NME1	166.77736814967	1	1	1	47.2160703845055	44.5945158749711	86.4697583067465	1	133.049993546277	1	44.5516787097655	1	1	1	1	1	1	69.2178951398813	1	1	1	155.622817561498	168.687602061934	35.1058694976474	1	1	1	1
NME6	1	1	1	1	1	1	1	1	1	1	31.148013624187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NME7	32.9510913012071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.624552887365	1	1	1	1
NMI	36.6734485018985	1	1	1	1	1	52.6585108576994	1	1	75.790286169063	1	1	1	1	1	49.0072586036099	67.5707316566316	27.8476105465415	1	1	64.4559936604885	59.3647875628985	156.973154719794	1	72.5845692393107	70.1674629340996	1	1
NMRAL1	103.679305595964	1	1	1	1	71.9124886717263	56.1756605927364	1	76.5200423398846	1	104.028243633811	1	1	1	1	44.8853908498001	1	104.075165066074	54.7304671501349	1	1	92.1263185882732	48.6941025177232	85.5540734416596	1	1	1	1
NMT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.5684735191572	1	1	1
NMT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59.9255290620603	1	1	1	1	1
NNMT	1	339.257940834419	1	1	515.717999427867	1	137.646722496951	1	1	1	1	1	983.206926858812	1218.48728921377	1	962.219573105382	384.537510354195	1	253.142799371876	228.6389575367	773.314579767066	54.9637294065641	317.441347186427	303.953992069525	1	1	1	1
NOA1	29.3030677913599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.7494867668182	1	1	1	40.5132938019308	1	1	1	1	1
NOB1	41.0025077704738	1	1	1	1	1	96.0929496764705	1	1	1	1	1	54.609782320872	82.7256604766631	1	56.1885423768165	1	1	78.9316840941259	55.0400142618436	46.2897622432476	45.6949391629767	33.8767896126189	44.2634198002461	1	1	1	1
NOC2L	84.4052691339395	1	1	1	1	80.0733454023437	60.3114150445655	1	63.2944458300304	1	48.0063955165955	1	1	1	1	1	1	52.6420256880265	48.8436748221536	90.6726297552957	1	81.6772149895336	1	49.8006480412733	1	1	1	144.888504937824
NOC3L	1	1	1	1	1	1	35.2431929160837	1	1	1	1	1	1	1	1	1	1	1	28.2667356605692	1	1	1	35.2515224001218	34.8080126160969	1	1	1	1
NOC4L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72.5365813144504	1	1	1	1	1
NOL10	29.433094352502	1	1	1	1	1	37.2687106255833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.2727461977245	1	1	1	1	1	1
NOL11	29.0934108308349	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.2513331017402	1	1	28.5264191517552	43.4516485831437	1	1	1	1	1
NOL3	45.8306431733548	76.1633409196468	1	1	1	1	43.9314750801763	1	1	1	35.6338133653181	1	1	55.3455058006609	1	1	1	51.3657213897001	42.7539990732654	1	1	36.0405993042173	1	34.950216786687	1	1	1	1
NOL4L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.4436013637702	1	1	76.8650852276488	1	1	71.4183182089715	1	1	1	1	1
NOL8	22.2364299935699	1	1	1	1	1	38.000595462648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4576648743419	1	1	1	1	1	1
NOP16	74.1170608217006	1	1	1	1	49.653334376772	48.5862346482272	1	1	1	48.943678313879	1	1	1	1	1	1	47.3960462113244	84.2745184413392	1	1	74.3568406896703	55.3584427620776	63.5442992926635	1	1	1	1
NOS3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.494935377349	1	1	66.780762718784	65.4365320622986	1	33.4818603736912	1	1	1	1	1
NOSTRIN	1	1	1	1	1	1	1	1	1	1	33.8643683752834	1	1	1	1	1	1	32.7944303466309	1	126.965958534392	182.506382921325	1	42.9102826062827	50.8311629778477	1	1	1	1
NOTCH1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	224.628165375148	1	1	73.6750024678174	77.0096445664275	1	1	1	1	1	1	1
