NAME	CAFs MSC iCAF-like	Endothelial ACKR1	B cells Memory	T cells CD4+	Monocyte	GenMod5	T cells CD8+	Endothelial CXCL12	Plasmablasts	NK cells	GenMod4	DCs	CAFs myCAF-like	GenMod2	PVL Differentiated	Macrophage	GenMod1	Mature Luminal	Endothelial RGS5	Endothelial Lymphatic LYVE1	GenMod3	GenMod7	Luminal Progenitors	B cells Naive	PVL Immature	Myoepithelial	GenMod6	NKT cells
STK10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.3377692223729	1	1	37.3188681421912	1	1	1	1	1	1	1	1	130.277553260511
STK17A	1	51.6188638539665	373.361159519862	323.551655305381	53.7816308598815	1	445.602612831292	1	1	464.535660793757	54.3128979254515	115.628249920147	50.7663067084032	33.8433696692853	1	1	1	29.6261131226085	36.178066992893	1	137.22905703025	1	36.9055000270643	770.506090967818	1	180.557457818129	1	322.611743470824
STK17B	1	1	296.07684469399	433.56428798597	188.600831666051	1	480.913694747761	1	1	426.581032786027	1	229.516332582166	36.3195928203845	1	1	105.842308435517	1	36.4079184434309	1	1	1	1	1	201.8484148756	1	1	1	288.191226635011
STK19	1	1	1	1	1	1	1	1	1	1	34.5545235259085	1	31.0757642943904	28.8216623342792	1	1	1	42.7863753864676	1	108.760258993021	1	47.7930436956745	1	1	1	53.4078343403513	35.5314237490255	1
STK24	1	1	1	1	1	1	1	1	1	1	36.3879901689691	1	1	1	1	1	1	1	84.5034564842323	176.914054232395	33.2963112699636	61.2825669480278	1	1	1	1	30.2339223578151	1
STK32C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.8655162200267	1	1	1	1	1	1	1
STK38L	1	1	1	1	66.5055400547929	1	1	59.6578652070898	1	1	1	44.1216633483095	1	1	67.2501350899717	1	1	1	1	1	1	1	1	1	1	1	1	1
STK4	1	1	516.69366245588	603.816673261222	129.857700586494	52.2245630129244	576.902385738585	37.0413399274549	125.3030300559	361.766401831697	37.6582877396949	282.147562485256	1	28.2194281713514	1	82.9827315651114	42.6289689013455	1	1	49.1838772838412	50.9769507550313	54.5015199134451	1	484.639090672029	1	1	42.2245012540274	413.662406321183
STK40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.6401421692291	1	1	1	1	1
STMN3	67.8006592492085	1	1	1	1	1	1	1	1	1	1	1	51.5904721970498	1	1	1	1	1	1	1	1	1	1	1	1	59.7932878116963	1	1
STRA6	1	1	1	1	1	1	1	1	1	1	1	1	64.9091137691638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STRADB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.655372903094	31.0723243834233	1	1	1	1	1	1	1	1	1	1
STRBP	1	1	1	1	1	1	1	1	1	1	1	1	1	23.6233287645784	1	1	1	36.522122933394	1	1	1	38.050227597529	1	1	1	1	1	1
STRN4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.5494074637461	1	1	1	1	1	1	1	1	1
STX11	1	1	1	1	184.429315390466	1	1	1	1	88.6519480664409	1	123.71014789453	1	1	1	106.980676595883	1	1	1	1	1	1	1	1	1	1	1	1
STX16	1	1	1	1	1	52.9876576299751	1	1	1	1	1	1	1	1	1	1	47.1814016321911	45.0198454034493	45.9388395051497	1	25.3945427522407	61.6385644083505	28.4219851941259	1	1	1	33.7846397405682	1
STX17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4124875949649	28.0635838093834	1	1	1	33.9043901252848	1	56.5468197057384	1	29.8743180467841	1
STX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.4949873210712	34.2367119384469	1	48.337528338554	1	47.3022248684162	36.4803097138589	1	1	1	33.5631016995551	1
STX5	51.1753952611012	42.3874900731298	1	1	1	1	1	52.9850985481365	1	1	50.5963723999348	50.5441175702464	46.5290829491119	43.9408780644261	1	1	33.803613805376	54.3382090955737	57.9179414690824	1	35.6689087129217	55.7974956330595	43.2543428705478	91.326379656132	1	1	45.3510509879189	1
STX6	1	1	1	1	41.0545955261326	1	1	1	1	1	1	1	1	1	1	37.5873899568132	34.802421397145	1	1	1	1	34.1330686114463	1	1	1	1	1	1
STX7	1	1	167.840480507452	1	80.3139821161849	1	1	1	1	1	32.024217543595	114.0522909802	58.4270142146155	32.6922296408957	1	104.741417091492	1	40.0635513561525	32.3405681896968	267.023034983904	34.1780867067036	37.9788289992334	37.2963820165067	229.453616129721	1	55.3569643084495	32.3129382298419	1
STX8	1	42.2383566579952	1	1	39.9052083431255	62.1416497631467	1	1	1	1	38.187472618967	46.3736223256237	63.2789488643191	33.6453124356483	53.4163693644502	57.6360092246495	40.7103545353823	54.4885758832213	36.6034931947526	65.6940881878378	43.0343985789234	45.0214970846518	29.6309866286825	98.9893681509923	60.6891964990938	40.0862766929948	42.5392754737471	116.368715687438
STXBP1	1	46.7122146348306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.1752116848125	1	1	1	1	1	1	1	1	1
STXBP2	1	1	1	1	178.404594677302	57.9131025666355	1	1	1	1	1	57.2624246298371	1	35.9385449169634	1	46.5238978659394	30.1704760775926	26.2419188902012	1	1	1	1	1	1	1	1	45.8510513545102	1
STXBP6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.4833768658441	1	1	1	1	1	1	1	1
SUCLA2	1	1	1	1	1	1	1	1	1	1	1	1	63.4587838920942	25.2563552864296	83.333309037756	1	1	33.4101999474465	1	1	25.7773977229483	1	1	1	33.3416999845164	1	1	1
SUCO	1	1	1	1	1	96.9363569511351	1	1	1	1	63.3244330687113	1	1	46.1378869393921	1	1	106.374293023892	47.2997741125146	30.9159151109926	1	33.5378977146255	114.851368562826	41.8134680179377	1	1	1	89.773524391711	1
SUGP2	1	1	1	1	1	45.7334483133185	1	1	1	1	1	1	1	1	1	1	1	54.2151358149559	1	1	1	1	1	1	1	1	1	1
SULF1	77.9050262911379	1	1	1	1	1	1	125.436275930593	1	1	1	1	400.281026630314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SULF2	1	94.5163225093311	1	1	1	1	1	205.999106172968	1	1	1	81.8522561291751	127.884874919455	1	1	1	1	1	98.1852321575497	191.627987956188	1	1	1	1	1	1	1	1
SULT1A1	1	1	1	1	1	64.2619658298079	1	1	1	1	1	1	1	36.4314438743248	1	1	37.6824650601124	1	1	1	1	59.8966649297794	1	1	1	1	24.3491261591702	1
SULT2B1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.2031217067941	1	1	43.0922592674465	53.895889375572	1	1	1	1	1	1	1	1	41.4002641062051	1
SUN2	1	1	1	1	1	1	82.3986609900735	88.4258124802939	1	116.929679242322	1	1	1	1	1	1	1	1	54.0416616759012	66.2600300038492	1	1	30.4402047143523	1	1	46.7259975683111	1	150.236918196566
SUPT20H	71.0754812167061	47.7704438204178	1	1	1	1	1	1	1	1	26.9188048113862	1	38.4400673498764	24.3476305190593	1	1	1	1	1	1	27.9538090997376	28.6397711353028	1	1	1	1	27.1970464067549	1
SUPT6H	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.1705894686936	1	1	39.908785500551	1	1	1	1	1	1
SUSD2	1	1	1	1	1	1	1	1	1	1	1	1	61.9833965181893	1	1	1	1	38.3351045599396	1	1	1	1	1	1	1	1	1	1
SUSD3	1	1	1	75.6770635432462	1	236.28134421376	78.8613018719792	1	1	1	1	1	1	1	1	1	88.4310323926243	58.98622369706	1	1	1	1	1	1	1	1	1	1
SUSD6	1	70.7454917096852	1	1	40.9562832431304	1	1	1	1	1	1	1	1	1	1	60.4462110903546	1	62.4111669379481	97.9526670723742	1	1	1	1	1	1	1	1	1
SVEP1	146.924826256342	1	1	1	1	1	1	1	1	1	1	1	88.7719682856367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SVIL	179.71933084685	100.745966924527	1	1	1	1	1	1	1	1	60.7412815440983	1	213.471140682878	1	63.7113729395604	1	1	1	86.3399582351363	71.2957554361686	87.7116996815133	59.6360818746743	102.238697136282	1	1	186.710319914677	27.8295533233826	1
SVIP	1	61.4418935624892	1	1	1	66.3410775643559	1	57.8996816604192	53.0607509840741	1	51.4962946543259	48.6112902748932	1	50.0190163483946	1	1	62.7062023185507	75.8255226905615	80.3895890216819	64.5053068806992	40.3654748821848	63.268264915058	30.235405263822	1	1	1	55.8318384561612	1
SWAP70	1	191.858847613674	222.200205140365	1	64.9509420043896	1	1	391.557817473627	1	1	33.321737661636	42.1421006170214	1	1	1	73.5435792696065	41.8596513657516	41.2280445502201	189.228996626056	109.912765960646	29.3378623621981	31.5496527301203	47.1797579945771	227.916385268475	1	76.4230947877716	33.9279511445978	1
SYBU	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.9968082191525	1	1	1	1	1	1	1	1	1	1
SYCE1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.2298994195011	1	1	1	1	1
SYK	1	1	143.123210841698	1	128.659414496411	1	1	1	1	1	1	96.9298531625738	1	1	1	118.159005572779	1	1	1	1	1	1	1	60.0759825471016	1	1	1	1
SYNE1	75.9630368872719	1	1	1	1	1	1	71.485426576268	1	1	1	1	60.2791569789858	1	77.0568100178738	1	1	1	41.7983233095562	124.981163577724	1	1	1	1	1	1	1	125.378827600763
SYNE2	1	262.29099783919	1	223.324684922869	1	37.5362019414925	169.09379086393	359.846298668021	1	92.6943199089484	108.709594080209	1	1	38.875501085742	162.644219753656	1	1	67.4380521241777	267.418876851938	218.680435731294	28.3139682667471	66.7505827420414	114.488302027606	1	137.461947430697	152.2597862335	50.7543740884613	389.32078849418
SYNE4	1	1	1	1	1	50.6323541640566	1	1	1	1	1	1	1	43.4639767441456	1	1	46.6629348798753	32.5954711058374	1	1	1	38.6021436957932	1	1	1	1	38.9272042751651	1
SYNGR1	1	1	1	1	1	1	1	1	1	1	39.8328006323124	1	1	43.3726335463109	1	1	1	28.8594064522047	1	1	64.7902201305001	46.7471182975045	33.2351330585492	1	1	1	64.548520821353	144.659747785493
SYNJ2	1	1	1	1	1	1	1	81.2680414848409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.9418543122323	1	1	1	1	1
SYNJ2BP	1	1	1	1	1	35.7638031700896	1	67.0096297264126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYNM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.4092722984601	1	1	1	1	1	1	1	173.882864159362	1	1	287.325759447709	1	1
SYNPO	1	67.5562488171657	1	1	1	1	1	238.415882022534	1	1	1	1	1	1	1	1	1	1	148.234005127171	92.1249184838934	1	1	1	1	1	1	1	1
SYNPO2	52.8158384699637	1	1	1	1	1	1	1	1	1	1	1	1	1	162.760893527504	1	1	1	66.9025066360101	1	1	1	1	1	308.744891537339	60.9288010205507	1	1
SYNRG	1	1	1	73.7834637511331	1	1	93.953718050034	1	1	1	1	53.2858571392887	1	1	1	1	1	36.5990212991108	1	1	1	1	1	1	1	1	1	1
SYS1	1	1	1	1	1	46.8496481585468	1	1	1	1	1	1	1	27.3070702761152	1	1	48.221785998024	37.6754144793812	1	1	1	1	1	1	1	1	34.3880974042809	1
SYT11	1	1	1	1	1	1	1	60.9858890923087	1	1	1	1	1	1	1	1	1	1	1	38.9547888996857	1	1	1	1	1	1	1	1
SYT17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.5549261363992	1	1	1	1	1	1	1	1	1	1	1
SYT7	1	1	1	1	1	40.0757525106959	1	1	1	1	1	1	1	1	1	1	1	26.5771314946573	1	1	1	1	1	1	1	1	1	1
SYT8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	223.393745429896	1	1
SYTL1	1	1	126.690270653749	1	1	45.9419415066924	88.0246232880777	1	94.4143609394703	80.316636130142	1	1	1	1	1	1	65.66171503849	35.2826211054628	1	1	1	47.4434806648979	46.1247174297686	1	1	88.1678803997001	65.5804599908206	247.720287595145
SYTL2	1	1	1	1	1	87.8367093836484	1	1	1	1	1	1	46.1908008678435	1	75.4764567754398	1	92.8591466915658	90.3589266446009	1	1	1	65.6178537918644	1	1	130.813359370162	1	66.5287571558402	1
SYTL3	1	1	1	194.640467970526	1	1	274.020485773968	1	1	594.519864090989	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	472.385026867598
TACC1	201.161280851399	255.174037383936	1	1	97.7813563886293	1	1	306.928264209838	1	1	1	86.6942900026289	107.964498745342	1	198.986970243096	132.32725431178	1	1	212.869161242986	219.317712126378	48.1204762000838	1	1	185.475646220696	207.113354760121	119.854531821313	1	100.098358204923
TACC2	1	1	1	1	1	1	1	1	1	1	49.8428525976812	1	1	35.92198297458	1	1	1	1	1	1	25.4768877881289	60.173554457605	1	1	1	1	40.1856146643439	1
TACC3	1	1	1	1	1	1	1	1	1	1	40.0625320148886	1	1	1	1	1	1	1	1	69.598876806312	1	1	1	1	1	1	1	1
TACO1	1	1	1	1	1	1	1	1	1	1	38.4582891135796	1	1	29.4963861076156	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TACR1	1	64.0393105321884	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TACSTD2	1	83.7601294106612	1	1	1	526.014376381086	1	1	1	1	426.146880113969	75.3115803047902	1	307.763778924329	1	1	957.846866437739	1135.78078379399	1	1	825.0531858284	527.06522235813	2003.08736885394	1	1	1111.20554066797	981.683727347889	1
TAF15	1	96.5437743323079	117.21229872405	81.480835340746	47.4311932525747	79.1453050948993	98.3900926738706	108.707888032867	1	1	56.6657162962034	57.8029941571011	38.518643591399	47.1967573902647	1	43.6660382187602	51.5995270395882	73.9382646239937	84.4106960314978	157.555929600829	49.0041025177973	51.0453063451172	60.6653180108302	83.6914228182048	61.6025111618346	79.2955442046711	45.1667905614986	170.878881825544
TAF3	1	1	1	1	1	1	1	1	1	1	31.5848653098594	1	1	1	1	1	1	40.3022116042433	54.24833758531	1	41.6372056108012	1	1	1	1	48.6584978889344	25.920753055217	1
TAF4B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.0729062880284	1	1	1	1	1
TAF6	1	1	1	1	1	1	1	1	1	1	69.6828019391911	1	1	42.7279914092501	1	1	26.8629328291119	1	1	1	52.4001963850267	44.1988721511587	1	1	50.4479791647404	1	33.0851446829561	1
TAGAP	1	1	288.327876640433	337.314165933573	116.526380516338	1	487.383603753425	1	67.0012483789191	285.55262297451	1	43.6806148827916	1	1	1	102.191848720844	1	1	1	58.8206527406094	1	1	1	277.098029712922	1	1	1	358.482006484022
TAGLN	708.278401233161	122.023738832152	1	1	1	1	1	195.6921788487	1	1	1	1	2411.37531932124	1	8518.52778643265	1	1	39.7735886437054	431.508567234481	166.171361481184	249.391009413336	1	148.033728406296	1	3920.32001028714	8029.97732703883	1	1
TANC1	1	67.7834808774732	1	1	1	1	1	73.8468146031373	1	1	1	1	1	1	1	1	1	1	66.9088119133236	48.337528338554	1	43.2098315654576	1	1	1	1	1	1
TANK	61.5391205783448	54.9339816074057	115.665018850503	212.108959369706	85.3639982072927	47.4169882470072	164.372757509177	1	1	173.648894706782	59.5417628513635	89.6288164907777	61.9755369976552	31.1940298668146	1	83.4781946902197	31.6043617316498	33.8056919749615	43.3845510028135	132.714534611669	84.4525115995548	38.4897905021191	111.138070776239	61.142166195062	1	104.955210680772	34.1515199099395	86.5916909127296
TAOK2	1	47.0781189479396	1	1	1	1	1	121.507788440945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TAOK3	1	1	103.19258114538	99.774227932386	133.279210809127	47.0497438602332	79.1460375121064	1	1	83.2233115300571	45.8665067190446	141.22470479645	60.3553424778518	30.5429464052289	1	114.201806699402	47.215867665935	71.7384335815593	33.6548232649249	70.2299013102165	89.8677897460816	52.3396647433509	52.203097176405	145.467887240577	53.0464565323187	1	44.232577695569	138.229296404923
TAP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122.227101025711	1	33.4253534298528	1	1	1	1	1	1	1
TAPBPL	1	1	1	1	1	1	1	1	73.0410383573387	1	1	55.6465794467687	1	1	1	1	1	1	1	1	43.8440644163593	1	1	1	80.3116177523543	1	39.5774270400886	1
TARBP2	1	1	1	1	1	1	1	1	1	1	29.3381141033966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TARS	1	1	1	1	1	1	1	1	1	1	62.8263106048844	1	52.599903554464	43.6805464627336	1	1	1	39.1119850642851	62.6451488113203	1	70.6106167272107	40.4570278098435	1	1	1	1	29.1397544320034	1
TAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	214.415687391092	1	1	1	1	1	1	1	1	1	1
TBC1D1	1	1	1	1	1	1	1	68.6701869132501	1	1	1	50.8056349129294	1	1	91.9966932104495	52.324106454026	1	1	54.1925313832812	1	1	1	1	157.569667839181	56.7667931926037	1	1	1
TBC1D10C	1	1	142.586886801607	163.46909251685	1	1	251.712457236512	1	1	166.506060376398	1	1	1	1	1	1	1	1	1	1	1	1	1	162.205525950405	1	1	1	318.712518505074
TBC1D14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	52.1271651184548	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D15	1	53.0123610201741	1	1	1	1	1	68.2784868959324	1	1	1	1	1	1	1	1	1	26.4922988867197	55.844931544045	1	1	1	1	1	1	1	1	1
TBC1D16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.5108962381228	1	1	1	1	1	1	1	1	1	1
TBC1D17	1	1	1	1	1	1	1	1	1	1	49.298065386604	1	1	45.2058704167943	1	1	1	1	1	52.416084020616	32.5082793562654	38.6088699920982	40.6314796765626	1	1	60.1989298455283	1	1
TBC1D20	1	1	1	1	1	1	1	1	1	1	35.933298506047	1	1	1	1	1	1	1	45.9887651759219	1	23.6016536829276	37.6952634728135	1	1	1	1	1	1
TBC1D22A	1	1	1	1	42.6043078108921	1	1	1	1	1	1	1	1	1	1	44.7691873129874	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.5587123218836	67.2628196867069	1	36.2598374352938	1	1	1	1	1	1	1
TBC1D2B	1	1	1	1	1	1	1	1	1	1	1	1	39.3195674491462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D4	1	1	1	129.878382435456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.5545859353401	1	1
TBC1D5	1	58.2598017661661	1	1	1	1	1	1	1	1	1	1	1	1	1	35.3076819955055	1	29.7129995032392	35.1294895888369	1	24.8235872880763	1	1	1	1	1	1	1
TBC1D7	1	1	1	1	88.6898426893553	1	1	1	1	1	51.6181269020233	1	1	43.7960483736394	1	46.306074517878	1	1	1	1	37.8549312989183	26.6524842822923	1	1	1	1	1	1
TBC1D8	1	1	1	1	1	1	1	1	1	1	36.3959295554066	42.1260671962726	1	27.6959867866432	1	1	50.5021075837899	137.587550359921	1	1	1	57.6098914955603	57.8194208105567	1	1	1	34.9557954553325	1
TBC1D9	1	1	1	1	1	374.255625958676	1	75.1302033265753	1	1	1	1	1	48.0678366629607	1	1	85.0193195686393	110.892276206309	1	1	1	59.774672193336	1	1	1	1	35.737841023491	1
TBCC	1	1	1	79.8763526984012	1	1	87.4002625781166	1	1	78.5109924040145	39.2804265697298	1	1	25.5496773294841	1	1	1	32.1954301713295	1	1	1	38.2745329405623	23.7384583482777	1	61.4755145625385	1	1	1
TBCD	1	66.7296639206937	1	1	1	1	1	76.6348853708558	1	1	1	1	1	1	1	1	1	1	99.7456590533263	1	1	1	1	1	1	1	1	1
TBL2	1	1	1	1	1	1	1	1	1	1	1	1	45.1639911323915	1	1	1	1	29.0624517332945	1	1	1	1	1	1	1	1	27.8370486193915	1
TBL3	1	1	1	1	1	1	1	1	1	1	1	1	1	29.2047677803293	1	1	1	1	1	1	1	1	22.8644145620161	1	1	1	1	1
TBP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.8314460560133	1	1	1	1	1	1	1	1	1	1
TBPL1	1	50.6819249350652	1	1	35.3049129016431	1	89.7445041194635	61.9931488963857	1	100.830567629847	45.1363602525515	1	1	35.5476080291668	1	1	37.3087132627565	1	36.3622684147478	1	31.4248757708023	41.7483565110078	26.5486908729535	1	1	78.119282047405	32.9468019498662	113.446054435778
TBRG4	1	1	1	1	1	1	1	1	1	1	46.1784019239741	1	1	35.9978471413086	1	1	1	1	1	28.3886768277105	51.2511511003571	29.9914222692679	31.3327431753213	1	1	1	25.6804991610686	1
TBX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.6070718757587	1	1	1	1	1	1	1	1
TBX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	265.396386004357	1	1	1	1	1	1	1	1	1	149.21548446265	1	1	1
TBX2.AS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	152.481908951071	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	145.658143931783
TBX3	1	1	1	1	1	115.595297994248	1	1	1	1	1	1	1	35.3247748392957	1	1	84.1495091853623	222.319222752551	1	1	1	59.2403486727198	1	1	1	104.14785924519	29.8949066329057	1
TBXAS1	1	1	1	1	70.2400825494876	1	1	1	1	1	1	1	1	1	1	124.253950455429	1	1	1	1	1	1	1	1	1	1	1	1
TC2N	1	1	1	127.849115396425	1	158.293968260389	150.525862927793	1	1	87.3178986930753	136.680809474619	1	1	84.9693209947634	1	1	148.482945816776	100.746970935726	1	59.2937260294773	39.6949653476647	147.324322217531	141.780117317906	1	1	1	163.260015967695	159.201934074669
TCEA3	1	1	1	1	1	93.6092428405092	1	1	1	1	69.3707885770922	1	1	81.4208752307892	1	1	126.227082895293	80.4157675248378	1	1	47.113053750857	69.2663088505189	52.2718854572145	1	1	1	108.436499755815	1
TCEAL1	1	1	1	1	1	93.4553413640188	1	1	1	1	1	1	1	29.813696701375	1	1	54.9404555343105	103.226211121771	41.2337260437559	84.3399891340563	1	1	1	1	52.4326260681801	68.88755654322	31.8517434176533	1
TCEAL7	88.7001573052239	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCEB3	1	1	1	1	1	1	1	1	1	1	44.2356973269212	1	1	34.9389597230134	1	1	1	1	1	1	30.679847901285	1	1	1	1	1	1	1
TCF19	1	1	1	1	1	1	1	1	1	1	41.7082904442906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF4	517.491651731786	546.91111505517	207.233619592759	1	43.3606710281923	1	1	800.191080894993	43.5688640816656	1	1	406.852626011456	371.556946042777	1	222.472169216322	91.5059218267952	1	1	981.85335583836	308.768823174717	1	1	1	169.609816985498	259.780547655163	1	1	1
TCF7	1	1	1	112.381862001042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCF7L1	1	1	1	1	1	1	1	98.648216257346	1	1	1	1	1	1	1	1	1	1	52.9008681033012	1	1	1	26.7364021478642	1	1	1	1	1
TCF7L2	191.416385430178	66.4763710686248	1	1	1	1	1	79.4967132092736	1	1	39.1248933911208	1	102.955454173682	1	1	1	1	36.5207158329972	59.2644869991398	1	33.708070245691	39.1018253099247	44.6695350562759	1	1	78.4443981007587	29.9786264010668	1
TCIRG1	1	56.0684304203966	81.0307340540587	1	110.543082219229	1	1	85.7679420456292	1	114.267273213016	1	62.6643904572953	44.4409215076893	1	1	122.744486223087	1	1	96.5111259685863	109.625283625032	34.9696398357859	1	1	1	81.4197373041039	1	31.0683702417851	1
TCL1A	1	1	1	1	1	1	1	1	1	1	1	279.034495257266	1	1	1	1	1	1	1	1	1	1	1	1337.38167464797	1	1	1	1
TCN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.976766168505	1	1	1	1	1
TCN2	68.6948174882711	127.976636858794	1	1	1	1	1	183.896098894635	1	1	1	1	41.0926842368331	1	1	104.201476506172	1	1	54.9329807201664	62.7886467292428	1	1	1	1	1	1	1	1
TCOF1	1	1	1	1	1	1	1	1	1	1	1	70.3631181785137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCTA	1	1	1	1	1	53.1575155778696	1	1	1	1	1	1	1	31.7466533145808	1	1	30.9701198921752	34.8263039948492	1	1	1	1	41.5044217702609	1	1	68.6838586666053	24.6728339884414	1
TCTEX1D2	1	1	1	1	1	38.5971263320194	1	1	1	1	1	1	1	27.0129724495703	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TCTN1	1	1	1	1	1	51.0382039795473	1	1	1	1	1	1	56.306718989026	30.6503000409838	1	1	59.7083123316954	61.0398214366325	1	1	1	1	27.2269958713638	1	1	56.2685647945731	45.2023894103262	1
TCTN3	89.2895505506006	1	1	1	1	47.1352382184578	1	1	1	1	1	40.9188083060188	62.1732977962135	1	1	1	1	49.8367995965197	1	114.253078828923	1	1	1	1	1	1	1	1
TDO2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	253.805566841187	1	1	1
TDP2	1	1	1	1	1	1	1	1	1	1	1	1	1	36.931940562867	1	1	1	1	1	1	32.8240598041545	1	1	1	1	1	1	1
TEAD1	1	1	1	1	1	1	1	1	1	1	1	1	62.706906731488	1	1	1	1	1	1	1	1	1	1	1	52.062236600911	1	1	1
TEAD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.9471994015008	1	1	1	1	1	1	1	55.5575903623939	1	1
TEAD4	1	40.3669402675367	1	1	1	1	1	89.0709143563248	1	1	48.428816015395	1	1	1	1	1	1	1	37.5230904339401	1	38.609104753992	1	1	1	1	1	1	1
TECPR1	1	1	1	1	1	1	1	55.5718383421677	1	1	1	1	1	1	1	1	1	1	1	14.8550691946453	1	1	1	1	1	1	1	1
TEK	1	95.642684512512	1	1	1	1	1	75.8834105363617	1	1	1	1	1	1	1	1	1	1	88.2543287871124	38.4771913250944	1	1	1	1	1	1	1	1
TELO2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23.3805746012967	1
TERF1	64.8581785120354	48.4009595285118	1	1	1	45.7229777900036	1	63.8016248327424	1	1	32.0757891547368	1	64.9811702826387	34.7050673742187	74.8625270987494	1	33.3804405287193	61.0439934728603	86.1645275923322	131.927736014477	41.1817951194325	33.3971436628768	32.9294869662957	79.3994855110973	55.5162147989983	67.3920811736057	33.5213048960203	128.725570905214
TES	1	84.2000665122491	1	78.6412803313815	66.9465017274023	1	1	106.372584685386	1	97.7515668045807	52.9561433112826	87.5039535538289	55.6213419230953	39.6542618924549	1	1	1	49.6113832293379	86.2562895516746	67.9991021230882	105.063167358564	56.4851973033724	99.3665564986848	1	78.5377685714308	188.385332160125	44.3616529172245	119.869328622301
TESC	1	78.3409669224385	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.7154792795868	219.993365683496	1	1
TESK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.9147839513677	1	1	1	1	1	1	1	1	1	1
TET2	1	1	1	1	95.8765579105068	1	1	1	1	1	1	54.2855238432164	1	1	1	51.3157457029131	1	1	1	1	1	1	1	1	1	1	1	1
TEX30	1	1	1	1	1	1	1	1	1	1	94.1258280121434	1	1	21.807392264449	1	1	1	1	1	1	52.2257277607713	1	1	1	1	1	1	1
