NAME	PVL Differentiated	T cells CD8+	GenMod4	Luminal Progenitors	GenMod3	GenMod1	Plasmablasts	B cells Memory	B cells Naive	NKT cells	T cells CD4+	GenMod7	GenMod5	PVL Immature	CAFs myCAF-like	CAFs MSC iCAF-like	NK cells	Macrophage	Monocyte	Endothelial ACKR1	Endothelial RGS5	GenMod6	DCs	GenMod2	Mature Luminal	Endothelial CXCL12	Myoepithelial	Endothelial Lymphatic LYVE1
TFAP2A	1	1	94.6557429875224	66.6862487352124	42.8556526839508	116.014488600435	1	1	1	1	1	123.304589146113	173.310517056671	1	1	1	1	1	1	1	1	90.3005221829385	1	112.521427253977	191.603573368754	1	81.4243086587992	1
TFAP2B	1	1	113.489237500711	1	1	107.520158625105	1	1	1	1	1	178.675489292375	82.0039589522222	1	1	1	1	1	1	1	1	74.4527962701019	1	127.316648986153	174.4770768007	1	1	1
TFAP2C	1	1	35.7366921200659	88.1484174062771	43.3335474830444	65.478161748894	1	1	1	1	1	50.2355438159323	1	1	1	1	1	1	1	1	1	46.3180387327127	1	27.9688414838907	83.6023305107091	1	322.405726518615	1
TFB2M	1	1	1	1	1	31.2757464385179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30.1070650695073	1	24.1529302273313	1	1	1	1
TFCP2L1	1	1	1	65.9552738994406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFDP1	1	1	79.8444765710411	1	28.8066183077175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.9506554034317	1	32.1561826316463	1	1	1	1
TFDP2	1	1	52.5749234295072	52.6306324199864	55.0020696738349	46.9325939579255	1	1	1	152.580395033212	1	48.3116727722587	46.2441847347621	1	68.8003107243539	62.8540552823642	1	44.9681566439373	1	1	1	27.9478298448	45.5755884947146	50.3518738352961	86.8863660907235	1	1	1
TFEB	1	1	1	1	1	1	1	97.127419638526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TFEC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	107.102212843684	71.5185085706194	1	1	1	1	1	1	1	1	1
TFF1	1	1	1	1	1	580.194542212961	1	1	1	1	1	220.986550582178	361.340304544303	1	1	1	1	1	1	1	1	169.327207616139	1	1	1746.19632805281	1	1	1
TFF3	1	1	319.625691924229	1	1	490.263896135037	1	1	1	1	1	455.578548559745	566.241572608009	1	1	1	1	1	1	1	1	520.123561491271	1	556.077652573334	966.378808715412	1	1	2298.91708636947
TFPI	204.61039162487	1	1	1	1	1	1	1	1	1	1	1	1	512.175117806619	137.443526047843	350.190133020971	1	1	1	328.401487308994	88.5344643092411	1	1	1	1	121.614680878405	1	1722.55319721336
TFPI2	1	1	1	1	1	275.691626807741	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	319.355533076734	1	1	131.226012748839	1	1	1
TFRC	1	1	29.9038368189751	1	1	1	1	1	1	1	1	46.5899663039071	1	1	1	1	1	149.090719131118	83.2789902754446	1	1	36.6994686416664	1	23.3562862465682	1	1	1	1
TGFB1	77.9798546673133	163.971884880561	1	1	59.1254768785674	1	1	103.793379451682	100.469772653883	236.660908619181	145.108431929173	1	1	94.2063188449324	142.760753292681	1	263.87883312518	159.929560662609	177.336670036962	76.8482106449614	164.523710875564	1	146.285367337126	1	1	156.577586824518	1	24.994476776127
TGFB1I1	376.67684808013	1	1	1	61.3957044145616	1	1	1	1	1	1	1	1	343.537977805606	233.814916378181	106.227448879689	1	1	1	81.4331446539886	112.10706552857	1	1	1	1	119.115703666193	341.227475770235	1
TGFB3	1	1	1	1	1	1	1	1	1	1	1	1	1	86.9088425890419	118.831945325393	1	1	1	1	1	1	1	1	1	55.6849351887215	1	1	1
TGFBI	268.25569148394	1	1	1	81.6312691067281	1	1	1	1	1	1	1	1	346.350594434861	166.67531246719	80.158578515926	1	307.973106122261	282.926792962611	1	1	1	86.8741188807539	1	1	1	1	1
TGFBR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.4869244710569	1	1	1	1	1	1	1	1	1	1
TGFBR2	64.3546625481581	94.1294458898133	1	34.5204751838554	1	1	1	1	194.53074671115	96.6469333685539	91.0383703186721	1	1	71.4573704753545	77.915492174498	108.838904118915	83.2702513193478	106.123881287146	76.7048084168958	540.145211322841	353.813339108145	1	94.7206498704892	1	1	417.20226416281	1	508.973405686427
TGFBR3	1	1	1	1	1	1	1	1	1	126.50998767388	1	1	1	1	1	158.58588848043	1	1	1	197.228070611044	99.4525172841347	1	1	1	1	1	96.1389746259549	1
TGIF1	1	146.645424325267	119.302374041195	123.013203046242	123.992237993228	187.559422994379	1	157.421850996763	118.67271020538	142.116439919594	187.871944102546	126.053175311578	95.138811555655	1	66.0424937364399	63.528691708662	1	126.706383066769	169.370112847949	55.747672327794	54.0995008067947	98.3148720755488	111.540460019965	101.116759986506	112.882025163075	1	212.474995721699	1
TGM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	250.485001270854	164.802290945263	1	1	1	1	215.572687998894	1	343.114554746098
TGS1	1	1	35.4540690789831	32.862594937454	58.6794362072081	1	1	1	1	1	1	1	1	1	62.6201213874676	1	1	1	1	1	1	30.0782336156706	1	28.7423519788604	36.7370309607824	58.434986597279	1	1
THAP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.6068784788864	127.092273209026	1	1	1	59.0667531191478	1	1	1	1	1
THAP6	1	1	1	1	1	1	1	1	98.9656111564378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THBD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121.622693384969	253.504954934545	379.445371711853	205.330890174584	1	169.858533246212	1	1	343.811054714978	1	320.663792505946
THBS1	230.052126600836	1	1	41.2048336418833	50.3789901136068	141.645423499115	1	1	1	1	1	103.355892058995	69.7465436699553	230.739833908303	436.535920062937	266.054509814444	1	83.4582980187828	360.136614348627	89.4726533558832	1	57.2957657156418	1	1	50.0811719230817	99.557620729833	298.505966983297	1
THBS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	665.900957981751	261.495796126469	1	1	1	1	1	1	1	1	1	1	1	1
THBS4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	170.685459343556	1	1	1	1	1	1	1	1	1	1	1	1	1
THEM4	1	1	1	1	27.0747910811484	40.4912713113926	1	1	1	1	1	47.8934868869108	1	1	1	1	1	1	1	1	1	48.8784988935684	1	23.8587729694243	57.7381087736075	1	1	1
THEM6	1	1	47.4856313109497	1	1	40.9882899428509	1	1	1	1	1	34.4919887281209	51.7435002689432	1	1	1	1	1	1	1	75.6620141320424	52.5995552973775	1	38.4414371829268	35.8978781871504	101.856445430878	67.7178907731917	165.2063746076
THEMIS	1	104.636618756829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THEMIS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	135.236221246627	150.022320299626	1	1	1	174.257251145096	1	1	1	1	1
THOC3	1	1	65.0522773089135	49.606711185128	43.4216499627195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.9433332303289	1	34.9754245775181	27.0622200166227	1	1	1
THOC6	1	1	45.9252735186997	27.1439785101389	36.677278805601	45.9107795295696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.9278940427944	1	30.5904507481962	43.4179443547693	1	79.1090279318475	1
THOP1	1	1	34.2553243282912	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
THRA	75.9319013792723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.0659527799076	1	1	1
THRB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.6637311215218	1	1	1
THSD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60.0139515834831	1	1
THSD4	1	1	1	1	1	38.4423332399118	1	1	1	1	1	1	46.4408479787204	1	1	1	1	1	1	1	1	1	1	1	73.9516095128723	1	1	1
THSD7A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	115.790954176178	96.3197052608716	1	1	1	1	219.090188449275	1	241.387514671138
THTPA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.9771639119024	1	1	1
THUMPD3	1	1	48.6049460900794	1	30.9037586751617	1	1	1	1	1	1	32.7721952094065	58.1860287823331	1	1	1	1	1	1	1	1	28.1424851264231	1	56.1626631656241	1	1	1	1
THY1	229.814978805703	1	1	1	235.815183770482	1	1	1	1	1	1	1	1	1194.29162137169	1090.78254432755	437.588523158062	1	1	1	1	282.334935816001	1	1	1	1	1	103.92499601893	1
TICAM1	1	1	1	52.0795866786151	1	46.3243678072869	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.7623660250243	1	1	35.8615443574632	1	1	1
TIE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	169.248396978164	257.721381831633	1	1	1	1	213.983973500263	1	213.07748878201
TIFA	1	1	1	32.05730623396	1	59.8778633671647	1	1	1	1	1	1	50.0591821784816	1	1	1	1	1	1	77.4983100998927	1	56.1409562540589	1	24.5026966810015	43.8764829037111	67.8976289556858	66.2424749654353	1
TIGAR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.1490894650745	1	1	1	1	1	1	1	1	1	1
TIGIT	1	270.903219568351	1	1	1	1	1	1	1	138.940048957749	281.952248497431	1	1	1	1	1	140.433672300898	1	1	1	1	1	1	1	1	1	1	1
TIMM10B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.0214997865674	1	1	1	1	1	1
TIMM17B	70.4250760850841	1	137.512753341042	58.140170108136	57.1286545533517	115.358555502108	69.8415253044026	1	1	1	1	104.383253472637	113.109621564732	1	1	1	1	41.9003641030786	68.4566325562936	1	1	115.140491958539	81.1616336794221	156.912841291681	75.2926100081362	49.7168563885203	69.9505667821348	1
TIMM21	1	1	29.0423264250162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TIMM44	1	1	40.6255116142483	1	30.7320396861652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.1794438206116	1	1	1	1
TIMM50	1	1	82.850983110775	37.7963778166588	58.1211736998917	32.9393009815369	1	1	1	1	1	47.6071534731608	1	1	1	1	1	1	1	1	45.8889780228867	54.0254860526494	1	75.093654109498	43.2273163220331	1	1	1
TIMM8A	1	1	37.5769782888373	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.5516766219666	1	1	1	1
TIMP1	1517.47032336936	1	131.346280252673	159.296812886103	694.856124144495	544.257106637802	84.5237361948929	1	1	1	121.540907880565	187.698012660117	311.42038921734	3790.96521249208	6441.92679796112	3388.55565857462	99.6907780693837	372.14531335813	1810.73680275351	651.440840821225	450.915727632102	911.344838852288	1005.6500146598	105.757434155101	369.237204197142	276.686402085351	1573.18085851785	2032.34712274505
TIMP2	105.753662422422	1	1	1	38.5484002962046	1	1	1	1	1	1	1	1	169.715070991604	559.601971261778	407.974828955855	1	197.888060450868	103.794109551474	60.0806754078226	82.0956071169787	1	1	1	1	145.18412398489	59.4791167546701	306.924526419399
TIMP3	1050.57384760534	1	79.8930717658029	1	543.416044066572	1	1	1	1	1	1	89.2633465226975	144.364656469636	1299.79869444324	1520.51074683071	797.238102572893	1	1	1	429.607466404516	977.994204285323	1	1	109.31038030265	1	870.035838039642	608.18565969003	591.109552644894
TINAGL1	747.975511135679	1	1	68.4187542040805	59.0161110248824	1	1	1	1	1	1	1	1	509.931754446479	1	1	1	1	1	270.317372941429	206.942114932027	33.3248006920533	1	1	1	187.989690135483	329.332947646333	171.977950096863
TINF2	68.0786677245828	1	40.6108302710201	40.9760299494377	23.6366724775644	33.820962972936	1	74.6939234861076	110.046360572641	1	1	1	40.0786720585662	1	1	1	1	37.7104718152301	1	1	48.1906223515457	40.9807720779509	58.8091584192345	30.5645432130888	60.7666722876131	53.3372674623157	1	136.060179470161
TIPARP	126.04308677874	136.642310041433	1	53.0288305422107	32.0239417468442	187.152314644892	1	1	1	1	126.753341958405	71.4821947332746	61.0398616794111	1	1	1	216.241726701849	43.8003215839356	52.0383633697057	1	1	45.8690667969002	66.8184242106368	1	107.146708086684	44.6098002976018	209.022641004064	1
TIPIN	1	1	30.3909651366617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TJP2	1	1	1	40.5631027564148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.7748336445831	1	1	1	1	80.9065182804102	1	1
TJP3	1	1	1	1	1	37.951431920335	1	1	1	1	1	1	39.5024412560265	1	1	1	1	1	1	1	1	34.7240200382292	1	1	36.6361028874684	1	1	1
TK1	1	1	280.802929491725	1	121.782055205535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.2495222136789	1	1	1	1
TKFC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.3019268594546	1	40.4999593939549	33.9811083044316	1	1	1
TLE1	1	1	30.574991890033	29.2331706793504	31.7990881898838	1	1	1	1	1	1	42.3283674509226	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TLE3	1	1	1	1	1	40.4510100945569	1	1	1	1	1	44.0732645359574	40.8994959794748	1	1	1	1	1	73.6582926159717	1	1	27.1462325355808	1	1	43.0986214003311	1	1	1
TLE4	1	1	1	39.1904047694286	1	1	1	1	1	1	1	1	1	89.1654500918588	69.1036847252882	77.7062110278522	1	1	81.3263591167911	1	52.4741547908168	1	1	1	1	1	112.779176167745	1
TLK1	1	1	69.0569394551604	29.1206440257702	41.9354329025152	50.1025088261842	1	86.2890819547492	111.780999135516	1	92.6873671745685	72.3209078517561	44.6987977803092	1	1	1	1	1	1	59.7840665109426	34.6713423422246	41.0310415678787	1	34.2458494617603	65.3516788843493	1	1	1
TLL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.496193832489	1	1	1	1	1	1	1	1
TLN1	236.405296129027	91.637006279855	39.2657528329755	34.0903820573993	88.3088842431558	1	1	89.5634274311048	1	179.868310237067	1	33.6323874484451	1	189.238835501631	162.647678337054	119.584098903467	132.749429655345	151.827342206228	148.632075557441	113.422932736985	181.364317884582	27.4553753336427	98.9285584445945	24.5278615480198	44.5665144489356	139.630974882463	87.3122482120089	1
TLR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.3780469975245	1	1	1	1	1	1	1	1	1	1
TLR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.529682075021	93.1355936588951	1	1	1	1	1	1	1	1	1
TLR4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.3926160216248	1	1	1	1	1	1	1	1	1	64.6240139425264
TLR7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.8605188132946	1	1	1	1	1	1	1	1	1	1
TM2D3	61.8210485160002	100.84079501869	45.2862846383096	34.3963580426812	39.7196795843142	44.9294253962591	1	1	1	1	98.0698684604754	51.4428548926488	61.997895909944	54.8617646327484	82.2210008602825	101.365757706514	1	52.6634098633939	1	72.6976540916667	56.8818849241641	52.8196768537258	1	39.6459661498984	78.9335162937209	51.0788961524302	84.2440729844314	104.663735938544
TM4SF1	108.734057096143	1	624.10734884832	2182.0184287794	666.824398381557	1097.53353400161	1	1	1	1	1	875.047814141531	250.457747109467	303.216228457232	1	1	1	1	1	1556.76958554802	986.339688443094	925.563228256765	1	439.453400706034	1376.16736268763	3196.16283341801	256.624198920533	1330.39868926134
TM4SF18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.008983678283	421.510054585461	1	1	1	141.230331937807	115.769739594822	1	285.287039848174
TM6SF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57.8422955942721	58.78325952809	1	1	1	1	1	1	70.1205815098874	1	1
TM7SF2	1	1	89.0756712907574	39.1030130339163	1	86.6979163503127	1	1	1	1	1	105.893660606275	43.6365026175914	1	1	1	1	1	1	1	1	98.0873032301093	1	172.000343640166	1	1	1	1
TM7SF3	1	1	84.0448833820083	1	90.4146872478403	1	1	1	1	1	1	1	1	1	1	1	1	38.5865662289623	1	48.963358374587	1	39.9909242008878	1	53.3175844857805	31.7028082335852	35.9896260599451	65.7337233642113	72.3938021091985
TM9SF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.5378753078588	1	1	1
TMA16	1	1	35.3040065993379	25.08364103017	34.4558794389459	1	1	1	1	1	1	1	44.3911765389436	1	1	1	1	1	1	1	1	1	1	40.813615736401	1	1	1	1
TMBIM1	90.9179648886497	1	46.3376225861638	67.5816339997857	75.9660167044069	37.485847465771	1	1	1	118.225370699198	1	54.1197368774067	1	70.7441817589737	94.7782654808228	124.292428800919	1	107.500424001461	67.4624354099017	96.4423586449576	111.475667364923	52.6362152685336	38.1051078147799	44.5125578828527	34.6533606602732	130.014262139133	154.927652915665	104.588958475942
TMBIM4	77.9044962433081	1	1	1	1	90.7062454959312	1	1	1	116.716264856007	1	1	185.197260693628	77.7884551160343	120.568114367251	125.438732633877	1	65.851401780954	66.173353182346	115.521169705583	71.1492251131575	108.391568383709	45.6606445851874	86.393793427896	67.1481332104161	110.131541117895	1	179.458665205882
TMC4	1	1	1	72.2859958810308	1	58.7835977520074	1	1	1	1	1	43.3637649314805	99.5725082609002	1	1	1	1	1	1	1	1	74.5325798455055	1	41.2463031052609	106.045613155441	1	1	1
TMC5	1	1	120.705411286339	1	1	167.807440772598	1	1	1	1	1	202.652653325875	125.338292111551	1	1	1	1	1	1	1	1	94.4712513160626	1	73.831247426796	241.292694245759	1	1	1
TMC6	1	161.410932973265	1	1	32.7294575591152	35.5307944269028	1	124.351057301383	114.949659213017	96.7601574740209	109.119125861058	1	1	1	1	1	127.328117772838	66.9078157909829	59.9410775513383	1	48.2097178758672	44.3518827896643	34.2930636647928	22.7009469536916	1	52.0945054527296	1	1
TMC8	1	103.209073482132	1	1	1	1	1	1	1	1	89.1056098345161	1	1	1	1	1	102.769701131828	1	1	1	1	1	1	1	1	1	1	1
TMCC3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.4746155644054	57.3650488768007	1	1	1	1	1	1	1
TMCO4	1	1	1	58.6974680477819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMED3	1	1	287.97541608963	143.982743260565	205.072798623329	275.439443640475	48.8186797270597	1	1	1	1	318.926865221785	220.84615391274	70.849526471058	170.960527190004	95.0199737280467	1	76.5959692543707	47.2254227342727	1	1	421.820482712038	71.592367607982	263.461059141885	219.003054260982	1	74.2857286910376	1
TMED7	1	1	1	1	1	42.3441758182417	1	1	1	1	1	1	71.7901844994433	1	48.96997239445	1	1	1	1	1	1	29.5509743863293	1	1	41.5689692401596	1	1	1
TMEM100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100.705588181412	1	1
TMEM106C	1	1	155.267407115538	45.2878843486061	73.2129569445742	76.9238587801402	1	1	1	1	1	64.6416215536087	101.896142441681	1	1	1	1	1	1	1	1	80.7036803543712	1	90.7859746831584	77.1817897055964	1	130.868655202715	56.1609487191588
TMEM107	1	1	34.0222716598567	1	1	36.0764289977658	55.0102693801016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.94591625101	1	1	27.709581123436	1	1	87.9288415232253
TMEM116	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.7871580564362	1	1	1
TMEM119	1	1	1	1	1	1	1	1	1	1	1	1	1	60.5403201048428	208.950807839793	99.0038352123342	1	1	1	1	1	1	1	1	1	1	1	1
TMEM125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.6818833545398	1	30.7832986743747	52.4798535447512	1	1	1
TMEM128	1	1	1	1	1	1	1	1	1	1	1	1	39.3356457624472	1	1	1	1	1	1	1	1	27.212416298865	1	23.5615886959783	41.9790825886646	1	1	1
TMEM131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.6635134974383	1	1	1	1	1
TMEM132A	1	1	1	1	1	1	1	1	1	1	1	46.4656901649122	40.9040812456614	1	1	1	1	1	1	1	1	30.6641683403842	1	32.3742805648299	1	1	1	1
TMEM134	1	1	155.951471177609	132.666995007174	90.5213429643002	173.271304615704	67.1147583390081	109.919684856774	210.740694058577	1	1	211.551837727894	112.119257030472	1	40.0695297455542	1	1	57.6955904481593	68.2696008835505	44.6930542879338	1	144.962046954788	28.5156951762096	149.061603229962	72.7951785374485	73.4919145133794	55.2468028985191	133.224429191847
TMEM135	1	1	1	1	1	1	1	1	1	1	1	1	54.6704011965795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM140	1	1	1	1	1	1	1	1	173.549406387279	1	1	1	1	1	1	1	1	1	1	1	40.3827716600158	1	1	1	1	1	1	1
TMEM150C	1	1	1	1	1	1	1	1	1	1	1	1	151.272339408971	1	1	1	1	1	1	1	1	1	1	56.0253988055768	40.3724668060175	1	1	1
TMEM154	1	1	1	1	1	1	1	122.786709716668	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM156	1	1	1	1	1	1	1	68.8508883616615	122.085347041593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM159	67.6501661236097	1	92.6985577703413	91.8828767994965	53.1330021421332	108.38721190301	1	1	1	1	1	130.473843502527	54.3024120130363	1	1	66.1037309012912	1	1	1	1	1	91.0290195440039	1	80.4070743857734	33.7913773137011	1	67.3235896226446	1
TMEM170A	1	1	1	37.6991749564625	26.6162336049534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.6350485340523	1	46.9673616671682	1	45.9399001504376	1	1	61.5112974556555
TMEM173	89.6874363832789	1	1	1	38.7148922090827	1	1	1	1	1	158.655589840367	1	1	140.597650150943	81.8666713584508	125.878632019887	1	55.4874072620532	55.6054898451289	170.837351838762	153.292646744957	1	1	1	1	195.26740298665	56.8475250470742	154.149366805276
TMEM175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.0605981276064	1	1	1
TMEM176A	1	1	1	67.6234186971314	1	1	1	1	1	1	1	1	1	306.615718176405	278.365403785527	497.327000738494	1	654.383206811771	307.81212352735	1	1	1	104.037549414592	1	85.1963169712121	1	1	1
TMEM176B	1	1	1	79.9704628236465	1	1	1	1	1	1	1	1	54.009786031574	354.111608822915	361.648745197041	632.761795565768	1	751.69037236762	336.400163689566	1	1	1	112.879552929672	1	66.3633023099232	1	1	1
TMEM178A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.951257183624	1	1
TMEM181	1	1	1	1	1	1	1	1	1	1	1	1	40.4775807739543	1	1	1	1	1	1	1	70.0477918867718	24.9432659061107	1	1	1	1	1	161.254847902231
TMEM184B	1	1	1	1	18.8339745228467	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.345706489181	102.334177693989	1	1	1	1	90.12077369543	1	1
TMEM189	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.599353351734	1	1	1	1
TMEM199	1	1	1	1	1	1	1	1	1	1	1	1	31.4893337443221	1	1	1	1	1	1	1	1	29.5768052774176	1	35.2309956451572	1	1	1	1
TMEM2	1	232.10675671374	1	48.6266156110976	1	1	1	157.881041366267	294.720878489745	222.443939622007	216.507097660034	1	1	1	1	1	236.41104345636	45.6635889162675	1	239.295438287316	204.353844134878	1	1	1	217.718786816404	114.592493373337	65.3919884271089	1
TMEM204	69.5511082429397	1	1	1	1	1	1	1	1	1	1	1	1	159.189914191021	109.392909829753	97.519126195565	1	1	1	127.369039850285	319.535192357171	1	1	1	1	127.673852947725	1	153.097343538895
TMEM214	1	1	29.3462890724245	1	27.2359093816397	1	1	1	1	1	1	1	1	1	45.0740703270297	1	1	1	1	1	1	21.3959952472601	1	1	1	1	1	1
TMEM218	1	1	1	1	1	27.5892260190899	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32.3609265156228	1	1	33.7238369863807	1	50.2853040237867	1
TMEM220	1	1	1	29.1655998255056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.8211248164828	1	1	1
TMEM222	1	1	47.2679398509551	1	57.7725224527776	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.0531213488878	1	31.4061622948827	32.2165862133463	1	1	1
TMEM237	1	1	45.1227857401877	1	34.0985212278948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	129.944336336202	1
TMEM241	1	1	35.3440712738759	1	1	1	1	1	1	1	1	37.4278445247636	1	1	1	1	1	1	1	1	1	23.6948262517235	1	33.0117818412977	45.4834118576829	1	1	1
TMEM242	1	1	1	1	24.2720712752835	1	1	1	1	1	1	1	1	51.199675387887	1	1	1	1	1	1	36.2288167811209	1	1	1	1	35.2069196951662	39.2466145934527	1
TMEM243	1	133.44942279539	58.0596218808974	46.4804618000883	111.634887741642	49.7257026842811	70.0684575303806	367.582104264938	287.912504933242	1	149.752632392265	45.4809208074229	1	1	61.6298542707518	65.0515558006012	107.098898786061	50.5946999930074	1	53.3418976483002	60.2025525526714	53.9969275900419	67.2633740579248	28.3170995320699	54.1164495754513	69.8273395635901	56.1889216093289	1
TMEM245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.1598448825118	52.03533244921	1	1	1	39.7567457594832	80.8881058965754	44.1095058249443	1
TMEM248	1	1	71.7793488287586	33.1095382837234	84.7430866427565	65.5152047544961	1	96.4711595677902	1	1	82.8369448156749	64.8535526436254	73.0713782828161	86.2587366878381	112.246265734144	72.8252699463869	1	51.9915216177831	61.9602552582099	59.7922170396062	49.7584040571376	87.7444956365117	30.3038222576061	51.1470542421836	67.2969332824353	124.571247669381	1	296.648290062898
TMEM25	1	1	1	1	1	59.321170084644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.3743288531017	1	29.8486266887517	74.6735053835588	1	50.4086930920858	1
TMEM254	1	1	51.5504179849234	1	1	52.6543305249223	1	1	1	1	1	39.4737342780046	83.409585802289	1	1	1	1	1	1	1	1	61.7044696820932	1	60.4302734808738	46.8578005363943	1	1	1
TMEM255B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	160.843153049058	181.800140159181	1	1	1	1	121.915644925631	1	205.515593025698
TMEM30B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.1157261047723	1	1	1
TMEM37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	77.1844211628858	1	1	1	1	1	1	1	1	1	1
TMEM38B	134.878101455634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TMEM39A	1	1	1	1	31.7121457034721	1	1	1	1	1	1	1	1	1	41.6886909680153	1	1	1	1	1	1	25.6101457501756	1	1	1	1	1	1
TMEM39B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.1340283576916	1	1	1	1	1	1	1	1
