NAME	Myoepithelial	GenMod1	PVL Differentiated	B cells Naive	T cells CD4+	T cells CD8+	Macrophage	Endothelial CXCL12	Endothelial ACKR1	GenMod4	NKT cells	GenMod2	Plasmablasts	GenMod5	GenMod3	Monocyte	B cells Memory	GenMod6	GenMod7	CAFs MSC iCAF-like	DCs	CAFs myCAF-like	Mature Luminal	NK cells	Luminal Progenitors	Endothelial RGS5	PVL Immature	Endothelial Lymphatic LYVE1
S100PBP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.6803877268119	1	1	1	1	1	1	1	1	1
S1PR1	1	1	1	1	1	1	1	385.185838176203	241.582098891468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	263.056793336965	1	172.471181479251
S1PR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.8988510195642	1
S1PR5	1	1	1	1	1	1	1	1	1	1	151.546957427808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SAA1	949.446773192782	1	1	1	1	1	1	1	1	176.593478205931	1	1	1	1	765.944300981296	1	1	230.390908893671	1	1	1	1	1	1	839.863706111532	1	1	1
SAA2	103.3526707555	1	1	1	1	1	1	1	1	1	1	1	1	1	170.873842496292	1	1	1	1	1	1	1	1	1	223.870543212332	1	1	1
SAC3D1	1	1	1	1	1	1	1	1	1	141.026700659846	1	42.1859772249854	1	1	49.6104191599949	1	1	30.5169952789632	51.9707171560691	1	1	1	1	1	1	1	1	1
SACM1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	94.3148256758882	1	1	1	1
SAFB2	62.7366531633335	43.1866072829377	1	1	85.6178932589307	1	34.2681441777952	1	52.473514503645	40.369575844033	1	36.5154815060209	1	40.0226896986471	43.5021060527786	1	1	34.9004104789549	47.8700104717981	66.9308116635836	1	1	68.6857607899813	76.381004578947	39.6015266291441	44.0062926582085	106.143497035374	30.721016635282
SAMD3	1	1	1	1	1	130.575393898103	1	1	1	1	205.054926741319	1	1	1	1	1	1	1	1	1	1	1	1	166.434130095061	1	1	1	1
SAMD4B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.7567958286466	1	1	1	58.5242902267476	67.0990902438024	1	1	1	1	1
SAMD9	1	1	1	230.759215536316	84.7284729864348	144.036184687034	55.0388901717848	76.9046340655107	1	1	253.057437813851	1	1	1	1	1	1	1	1	1	1	1	1	117.271263950432	1	43.2395617359893	1	1
SAMD9L	1	1	1	1	1	148.095078661824	99.5721924765898	60.7234588919984	1	1	147.033105892435	1	1	1	1	75.3488667809629	116.209799535176	1	1	1	66.8146533852557	1	1	89.8020742659079	1	61.1265410110501	1	58.3984433260907
SAMHD1	1	1	1	1	114.657416655773	91.3030742980759	300.452130290631	1	86.5027763635068	1	181.569109372457	1	1	1	1	355.575821233421	1	1	1	132.468910203276	289.075071827547	63.052785575976	1	1	1	59.237719693567	109.66344634215	1
SAMSN1	1	1	1	1	502.732250454451	366.724531577932	122.739075466114	1	1	1	328.384677956505	1	1	1	1	276.554214327692	160.477882526519	1	1	1	134.182087070825	1	1	307.6439180628	1	1	1	1
SAP30BP	122.519964579802	43.1444815198814	73.8789633025912	1	1	1	45.2368704748722	94.9847907789995	89.7557867147243	68.3161740367122	157.513970437911	55.1822899608383	1	58.1372659012064	59.4808308732276	1	85.7072424153185	36.6830727091013	69.3724693880103	66.3571498108459	93.839185400158	55.3545493569091	57.968127600697	82.1510277531836	51.1066530437515	84.4652938220456	44.7182888133052	169.169849270548
SAR1B	1	79.2683021009929	1	1	1	1	56.2140030633116	83.0026673231826	39.8389448999245	55.3982408722483	1	71.7093778862502	60.6304568973505	128.760074807137	50.9017734076129	1	1	91.2989293445394	65.9569976047478	1	58.143314829661	88.6023578143829	76.6253024571837	1	47.7486601910919	54.2384179985829	122.972028479094	1
SARAF	474.130778216388	436.900837624093	303.23296126637	1210.19896454195	1913.51077339413	1634.91232092923	470.625375164751	352.710367553128	229.965070809416	222.382711825773	857.207824127776	266.233513990045	290.814097127966	398.598131041658	325.311607318666	506.437600275776	644.534095260663	383.074190915259	332.628234132415	337.306713698152	479.827522583765	295.56694690791	621.870299149717	1057.27660191158	319.457817747444	227.705350577128	291.493970654026	487.488216858754
SART1	1	1	1	1	1	1	1	1	1	36.2046806399134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SART3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	92.125569784986
SASH1	1	1	1	1	1	1	50.7484189583912	70.060986947838	105.906297348933	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	112.967116908259	50.5102990753759	269.015020543773
SASH3	1	1	1	144.446120897924	1	101.894426389022	43.6990415892828	1	1	1	146.045335021892	1	1	1	1	49.3907347893721	83.1326767889138	1	1	1	1	1	1	1	1	1	1	1
SATB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.6468818274762	1	1	1	1	30.8838093219845	1	1	100.713553201461	1	1	1	1
SAYSD1	1	42.0228389752731	1	1	1	1	1	1	1	34.3896363144499	1	37.3675481506779	1	42.5414832698905	1	1	1	39.9475239566727	45.3333719115986	1	1	1	1	1	1	1	1	1
SBNO1	73.2142988780851	35.0624723215266	1	108.951503290716	1	1	1	1	1	36.2470317191387	1	39.955395967645	1	32.0859873935975	47.8604139954209	1	1	34.9474048701174	48.499429686725	1	56.53930020262	1	41.1631906670987	1	1	58.2511685982508	1	68.3122536722259
SBNO2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	56.7054316187093	1	1	38.2646644836423	1	1
SBSPON	115.697828634402	1	81.3735520546748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SC5D	1	33.2922175411721	1	161.344129788998	155.699388688911	1	1	1	1	36.3925507186979	1	38.0392451199712	1	1	1	1	1	41.5068360050231	1	1	1	1	91.2490723895515	1	1	1	1	1
SCAF4	67.3982839280067	37.0458429421319	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.1984249674258	1	1	1	1	1	36.6515131685836	46.7611973180232	1	1
SCAMP1	1	50.8188371474321	1	1	1	1	1	1	1	1	1	36.1365686764967	1	55.2103338746227	1	1	1	44.2038544735072	1	1	1	48.5593549660807	45.2520976798314	1	1	1	1	1
SCAMP3	1	87.7091857627257	1	90.3522863653293	1	1	44.5603508340875	73.3230585547089	74.6302565908505	85.1027637426353	1	84.6991681348039	1	76.2967820144414	65.4109874922405	40.2325103994708	1	77.0790360390571	93.6440620581085	1	60.1487968187758	47.3786276348656	54.9291221807049	1	25.5350672242929	63.9937872741562	1	93.401662820686
SCAP	1	1	1	1	1	1	1	1	1	1	1	1	1	50.3811441152693	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SCAPER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.6926153994836	1	1	1
SCARA5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.2552058691787	1	1	1	1	1	1	1	1
SCARB1	1	1	1	1	1	1	43.8116687488205	152.438298526537	177.194254585379	1	1	1	1	1	33.8629275356122	1	1	1	1	1	1	1	1	1	32.2262795402476	233.683860284241	1	1
SCARF1	1	1	1	1	1	1	1	59.8938720914141	64.9564996256078	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	115.602356621465	1	129.917145566021
SCARF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.2593506895923	1	1	1	1	1	1
SCCPDH	1	211.814625062758	1	1	1	1	48.1973271319489	1	1	73.321559835921	1	80.4944032368595	1	167.727229120329	111.182961699276	1	1	222.011467159961	106.055765650619	1	1	46.8493414165166	158.394653160024	1	37.2118219515786	1	38.1539013841874	69.560759636205
SCD	1	91.5745141918885	1	1	1	1	59.0247689322542	1	1	117.182068778974	1	138.37886554123	1	210.236650256146	74.9257168866238	1	1	142.324059426775	210.22516724916	1	1	1	1	1	1	1	1	1
SCG5	40.0412919787633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.2440875283058	1	1	1	1	1	1
SCGB1B2P	1	211.339913496491	1	1	1	1	1	1	1	1	177.007567651464	7468.28994683201	1	1	1	1	1	86.1129360769171	1611.86582756674	1	1	1	1	1	1	1	1	1
SCGB1D2	1	2025.28760556705	1	1	1	1	1	1	1	1	1	1	1	2473.56903107367	1	1	1	2953.08032036987	1689.67145682211	1	1	1	1	1	444.818910902646	1	1	1
SCGB2A1	1	772.742736140782	1	1	1	1	1	1	1	1	1	1	1	453.848605219735	1	1	1	1206.33527882404	621.963722735575	1	1	1	1	1	1	1	1	1
SCGB2A2	1	26953.716971983	1	1	1	1	1	1	76.1594773376821	1410.75482225314	1	1546.75396318402	1	17462.8045135004	1126.85292230375	1	1	26309.1295203153	21645.4791325892	1	1	1	928.058919721625	1	3282.30690146135	1	1	1
SCGB3A1	1	136.89207226226	1	1	1	1	1	1	1	1	1	1	1	463.026749103136	1	1	1	91.8857729903132	63.7573117396509	1	1	1	195.823511945136	1	442.486127198158	1	1	1
SCIMP	1	1	1	1	1	1	59.6462019838561	1	1	1	1	1	1	1	1	73.0356436583805	113.481351032965	1	1	1	1	1	1	1	1	1	1	1
SCMH1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.8819639683636	1	1	1
SCML1	1	1	1	1	1	1	1	64.842298528006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40.8142943196818	1	1	54.7563371603523	1	129.551290245358
SCML4	1	1	1	1	91.2936113229405	132.842488101168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	91.1434453279105	1	1	1	1
SCN1B	1	1	1	1	1	1	45.4242865257821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SCN3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.856275089789
SCNN1A	1	29.1961478527149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.3988120057552	1	1	1	1	42.3784330194909	1	1	1	1	1
SCNN1B	40.3147253859033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.828563939717
SCPEP1	480.889988074567	36.7468803680295	135.852967142557	148.294738461532	1	1	171.679866053193	1	40.5254950479018	53.0876893181912	1	41.9634152271308	1	69.0529898142709	104.025649729814	96.6211479240895	88.639311734572	65.7671743888115	39.7580864263872	228.265679420428	1	192.329223023375	113.993893092319	1	102.080285470498	34.7768087735008	168.036899337941	1
SCRN3	1	1	1	1	1	1	1	1	1	1	1	23.9801942258633	1	1	1	1	1	27.9702652078181	1	1	1	1	1	1	1	1	1	1
SCT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.4845988136496	1	1	1	1	1	1	1
SCUBE2	1	109.752284695293	1	1	1	1	1	1	1	1	1	1	1	82.5849442994404	1	1	1	104.989034493246	1	1	1	1	284.638495828703	1	1	1	1	1
SCYL2	1	1	1	1	1	1	1	54.8168528574202	1	1	1	1	1	1	28.5158062670915	1	1	22.373294478318	34.9814973408331	1	1	1	1	1	1	1	1	1
SDC1	88.2969210013797	101.254173611255	1	1	1	1	1	1	1	86.9150225105363	1	49.8334590664271	123.754696046689	1	117.002569861004	1	1	160.549269910956	136.808327116563	1	1	295.267251690722	1	1	49.6751731802509	1	1	1
SDC2	125.790873210408	1	315.337495121741	1	1	1	1	1	1	1	1	1	1	1	77.7594181124937	1	1	1	1	118.200755366301	1	213.559323173916	1	1	44.1218379259167	1	205.218035943549	1
SDC3	1	1	1	1	1	1	123.207609861692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.0597107653131	1	1	1	1	1
SDC4	108.562767453758	330.084225843899	1	1	1	1	1	1	1	91.719257845485	1	129.481590632492	1	241.573275176479	126.962280355383	1	1	173.780657128634	156.418842350505	1	1	1	256.521452749229	1	304.58841499253	1	1	1
SDCBP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	51.7711210918911	1	1	1	1	1	1	1	1	1	1
SDE2	1	31.8987310716832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SDF2L1	1	94.5742928228184	76.1747211531667	1	1	93.1548068402123	130.133365420649	115.181594545752	87.8893711716603	146.604533592387	217.505594699635	126.924874113954	429.136271541895	103.094151400454	191.668764227818	133.020830766024	1	156.835061533856	101.964168561737	85.2193345876477	95.1832566227764	98.9336296217007	111.17998378008	81.2119028180461	41.1411202237105	58.6429435335297	1	99.5917959846699
SDHAF2	1	1	1	1	1	1	1	1	1	1	104.382989384418	30.3999114755385	1	45.4067542341365	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SDHD	1	36.6664489403673	111.500868666954	1	1	1	85.6865554117951	114.654703715085	50.7812198827923	89.1425434398363	148.620842758739	53.7082700556131	1	49.1400291830348	159.875016212751	57.8633958971696	1	56.4309147246878	53.3275842161568	103.093542883282	48.3806447883845	131.626554645734	49.8708982667879	1	36.7338723107204	64.9512094247767	69.5721491340259	1
SDPR	1	1	1	1	1	1	1	396.423224299532	407.163160171187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	357.775148314795	87.7125453288227	702.896572883968
SDR16C5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.8208777338889	1	1	1	1	1	1	1	1	1	1
SDR39U1	40.4284440952334	38.6135815493244	68.3771811326986	109.549529835295	1	1	1	1	66.770142953271	45.9921888756882	1	37.9896752512789	1	72.8544299443429	1	1	1	41.8330976586014	57.4027041722653	83.0307481317283	44.0551932207889	1	105.474549515713	1	60.9106648124147	43.0253409790246	1	1
SDS	1	1	1	1	1	1	137.961536871155	1	1	1	1	1	1	1	1	128.469294093852	1	1	1	1	1	1	1	1	1	1	1	1
SDSL	1	1	1	1	1	1	58.856427124481	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36.9172452385146	1	1	1	1	1
SEC11C	52.6410661402126	91.60995175116	64.018708208698	1	138.037156241163	92.161582440544	89.8933371684703	138.097115483843	78.149364962023	137.486763420833	96.5895337833055	139.40354107063	843.826747153509	89.7775649906398	107.600901583271	70.2214948150467	106.959763438672	163.331664914263	139.031153350028	1	94.2142107344709	1	87.972289315022	1	114.476943232661	53.7419746903106	1	105.00467396296
SEC14L1	1	1	1	1	1	1	84.2690561040258	239.74833695223	176.063874576896	38.0915256196757	1	1	116.571731006015	1	48.792984976153	104.285983564053	1	24.3496312516307	45.9718625428137	1	101.247408584449	1	37.8876911629209	154.800022786859	42.7783000649936	273.01021408804	1	107.422574265072
SEC14L2	1	48.3932105788786	1	1	1	1	1	1	1	1	1	1	1	150.666375109307	1	1	1	1	1	1	1	1	99.4334737141187	1	1	1	1	1
SEC16A	1	38.9540218855303	1	1	1	1	1	1	1	1	1	1	1	43.5853103994043	1	1	1	33.894606016349	53.1445222174019	1	1	1	40.7752726896056	1	1	1	1	94.1479967375848
SEC23A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.060616328401	1	1	1	1	1	1	88.9232744996796	1	1	1	49.9802237858663	74.8241924877602	1
SEC23IP	1	43.2967660557036	1	1	1	1	1	1	1	1	1	19.609143060277	1	43.8605887235088	32.6694181150677	1	1	40.2305486875144	44.8345050052072	1	1	1	1	1	1	1	1	1
SEC24D	1	29.7926113616932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.9455800974096	101.15318928009	32.8918468099117	1	1	1	1	1
SEC61A1	1	50.7969175782993	1	1	1	1	59.5761655734499	48.0480716434957	69.0261062999151	76.6793318855001	1	46.4212512128331	101.616723802604	62.18968653514	102.47165194156	36.7421494689217	1	72.3914170980908	77.1759862238828	56.8363129413011	45.5900320584123	115.067551587094	73.9764441976043	1	64.0741755385405	70.1713636850855	85.0114708043732	172.473095134078
SECISBP2	60.3009973622312	74.8440221784604	51.828453580973	151.586806692054	1	1	41.7254297104461	84.4045716291791	70.7879458834096	41.7372858786875	1	70.493436705955	49.6896932319886	80.7234566773251	57.8914678338724	51.0440824292725	89.9377212499416	61.591119036526	75.6622155155993	62.8796500342799	47.1567477274341	42.148368848768	105.519684902613	1	67.3680616178642	80.4480332032886	1	21.1370760673162
SECISBP2L	54.7110151007942	30.7185442459452	1	112.161008139919	1	1	1	114.508878987982	51.4143432327201	1	1	24.5401137273972	1	1	22.6126796103225	1	1	28.8264307250938	1	72.3071505151077	1	43.2688263541537	48.8730929726687	1	46.2910794450254	82.0995691852057	1	67.0182751889414
SEH1L	1	1	1	1	1	1	1	1	1	35.6780484699273	1	1	1	1	31.5547250045409	1	1	1	1	1	1	1	1	1	31.9493439208589	1	1	1
SEL1L	1	39.8839802895684	1	1	1	1	37.406909658383	1	1	1	1	1	120.47792903014	52.7665910807683	35.385271417287	45.869258586746	1	40.238242694163	53.071190228638	1	1	41.0806112893067	46.9931363306547	1	1	37.062414957103	1	1
SEL1L3	1	1	1	118.556394578562	1	1	1	1	1	1	1	1	88.4402557107464	1	1	1	93.4012531228365	1	1	1	73.3660992263505	1	1	1	1	1	1	1
SELE	1	1	1	1	1	1	1	1	465.78035036893	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SELENBP1	1	96.0515835024474	111.600851344665	1	1	1	1	1	1	81.4962759844363	1	143.596816655845	1	220.976722063055	74.980125731416	1	1	142.768164378018	108.978822292572	72.0487282610209	1	1	116.80398579919	1	102.173943614101	1	124.495633681224	1
SELL	1	1	1	536.528267155187	255.817998726764	1	1	1	1	1	116.223227051034	1	1	1	1	56.675957620403	328.863006137015	1	1	1	187.189731416372	1	1	313.8111694953	1	1	1	1
SELP	1	1	1	1	1	1	1	1	196.63615316618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SELPLG	1	1	1	1	103.377244275286	141.312838902508	94.8797462853632	1	1	1	205.022031747914	1	1	1	1	62.7935769924426	1	1	1	1	139.376135226648	1	1	92.8964810650379	1	1	1	1
SEMA3A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	135.447574686807
SEMA3B	1	1	1	1	1	1	1	1	1	1	1	1	1	66.5653554636608	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SEMA3C	179.454725633281	87.711937993704	1	1	1	1	1	1	1	1	1	30.8231985802503	1	323.116851754457	28.6756394762505	1	1	71.9180024666033	68.7034463561045	1	1	57.7610953345605	1	1	1	1	1	1
SEMA3D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	82.8071029202828
SEMA3F	1	1	1	1	1	1	1	75.858892740847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49.4225045384676	1	1
SEMA3G	1	1	1	1	1	1	1	368.9740040551	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SEMA4A	113.329638987074	1	1	1	1	1	77.2122454028843	1	42.8287465672595	1	1	1	1	1	1	48.0002223184791	1	1	1	70.1476981844528	39.1866931483635	1	64.5527880523152	1	39.9251833491137	49.2809763069755	1	1
SEMA4B	1	36.4292718301324	1	1	1	1	1	1	1	1	1	1	1	56.6190060829989	1	1	1	1	1	1	1	1	53.924626653665	1	1	1	1	1
SEMA4D	1	1	1	1	1	103.380890298669	1	1	1	1	130.807524321318	1	1	1	1	1	1	1	1	1	1	1	1	115.669798525998	1	1	1	1
SEMA5A	46.4734633486508	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69.1153037245363	1	62.561298879237	1	1	1	1	72.7095495232754	1
SEMA6A	1	1	1	1	1	1	1	1	87.4993970905112	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.8789837279887	31.4339714638618	1	58.2380242327403
SEMA6B	1	1	1	1	1	1	1	72.2658270155968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39.1900953803798	1	1
SEMA7A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.2914244476076	1	1	1	1	1	1	1
SENP2	1	1	1	1	1	1	1	1	1	1	1	1	1	41.6957596717425	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SENP7	1	1	1	1	1	1	1	65.3427033483272	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SEPHS1	1	1	1	1	1	1	1	1	1	32.5185402046072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SEPN1	1	1	1	1	1	1	1	116.599054136535	98.3089131597841	1	1	1	1	1	1	1	1	1	1	1	1	37.3661619401735	37.7584698501035	1	1	96.8779888075454	1	102.328781637321
SEPP1	325.526368609007	209.656225853356	294.497924731602	1	1	1	1874.19346894987	196.447438386109	193.0600828021	439.148584211529	1	419.948492425273	1	488.968749684488	179.919237144506	347.475170400934	1	140.393644683432	565.983582001842	1147.31417971339	1	427.764439822518	356.174913250775	1	268.201711020076	277.500231494646	294.15693164887	97.819977499486
SEPT1	1	1	1	114.675213144757	181.141274113837	230.493200433397	1	1	1	1	129.275639222139	1	1	1	1	1	131.283417678508	1	1	1	46.9673339339729	1	1	146.479738797683	1	1	1	1
SEPT4	1	1	397.667490651914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	54.2491159610496	1	1	1	55.2741883103421	429.96245165129	1
SEPT6	1	1	1	326.643682791803	328.474088895188	244.540643080626	58.5357363161705	127.197711981814	46.953770739895	33.6093196760676	176.525097042061	26.8217772556536	65.5304158215579	1	1	85.8607552604453	296.414041958968	1	1	1	232.054326274422	64.1126462036737	39.7434625779275	234.71435742243	1	52.0721682458722	1	163.726279114639
SEPT8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.9040196567297	1	1	1	1	68.7523928116273	1
SERGEF	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.3907549713528	1	1	1	1	1	1	1	1	1	1
SERHL2	1	54.2854237982946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.5753029235818	56.6425075355354	1	1	1	144.583116938274	1	1	1	1	1
SERINC2	171.023057648116	221.601309506404	1	1	1	1	1	1	1	235.781955190195	1	214.730875462642	1	174.726584527932	184.57510699326	1	1	311.654084091463	319.738313602777	1	1	1	234.158477009091	1	157.201432941381	1	1	222.17105054766
SERINC5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	41.2679705488195	1	1	1	1	1
SERPINA1	99.0125158237656	1	1	1	1	1	474.002795968145	1	1	1	1	1	1	1	1	1005.21197381397	1	75.7758637533965	1	1	145.316946698468	1	678.751488302761	1	1	1	1	1
SERPINA3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.949508891614	1	1	1	1	1
SERPINA3.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	114.615330320883	1	1	1	1	1
SERPINA5	1	1	1	1	1	1	1	1	1	1	1	1	1	47.5801197412295	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SERPINB3	1	1	1	1	1	1	1	1	1	349.276067489847	1	1	1	1	1	1	1	299.996520059886	1	1	1	1	1	1	1	1	1	1
SERPINB5	103.929033125555	1	1	1	1	1	1	1	1	1	1	1	1	1	33.832763918179	1	1	1	1	1	1	1	1	1	1	1	1	1
SERPINB9	1	1	1	1	127.996058663473	152.45005872991	98.4880288649394	1	1	1	154.474636327923	1	1	1	1	169.585812203151	106.855095279689	1	1	1	167.802932981115	1	1	140.653088426402	1	1	1	1
SERPINE1	1	1	1	1	1	1	1	1	201.651251320198	1	1	1	1	1	190.243532117029	1	1	1	1	273.995786222639	1	239.058300404804	1	1	1	129.981430784958	85.9208663484351	1
SERPINE2	1	1	1	1	1	1	1	96.0212995319858	1	55.4418558303222	1	1	1	1	147.604842773892	1	1	1	1	237.102033445183	1	200.521507375702	1	1	1	1	1	1
SERPINF1	123.061133966952	1	560.09946340817	1	1	1	127.231836476096	1	1	1	1	1	1	1	1	61.713693582909	1	1	1	1451.8888490574	416.949865740773	1219.48895180758	1	1	1	64.7684224148874	599.116502649257	1
SERPINF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44.4473554625513	1	1	1	1	1	1	1
SERPING1	431.08032566162	1	728.606684291034	1	1	1	288.136732912655	293.841932845829	359.842013799786	1	1	1	1	1	66.3205078363242	126.060141043008	1	1	1	1676.45878987698	57.428333654824	1194.44077735315	149.154818106529	1	44.388262561522	331.237982270083	1450.45538487411	252.647522096802
SERPINH1	240.061466074885	112.603048223184	407.97791756522	1	1	1	58.2389958437145	363.991300459157	375.818659029247	127.899531771251	1	69.5043333756034	1	1	273.602346691672	1	1	54.7552057225442	71.7130385969982	358.16155296823	1	859.803003818895	35.7716074898472	1	41.7574450878898	600.318482652197	623.628907347992	449.680011358351
SERPINI1	1	1	182.93910518094	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	107.198670642597	1
SERTAD2	1	35.7408716217568	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42.1771451434479	1	47.770193333519	1	1	1	42.7450856102253	41.3727667093673	1	1
SERTAD4	1	35.1623371846391	1	1	1	1	1	1	1	30.0039719058454	1	1	1	54.2615349691723	46.0020359499987	1	1	1	1	1	1	1	43.1045379709342	1	1	1	1	1
SERTAD4.AS1	1	1	1	1	1	1	1	67.2278022359877	47.7324898679861	1	1	1	1	1	53.6022393775349	1	1	1	1	1	1	1	1	1	1	46.2578005518375	1	1
SESN1	1	1	1	175.396704954419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SESN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.911086405906	1	1	1	1	1
SESN3	60.6272934119012	1	1	1	96.9228090303419	1	1	1	1	1	1	1	1	1	90.1114682194234	1	104.302461142691	1	1	63.636076991938	1	50.3393642729672	1	1	1	1	1	140.33024199022
SESTD1	1	1	1	1	1	1	1	80.1753803975849	1	1	1	1	1	39.4625354880367	55.6969986926442	1	1	22.7400853390337	47.2630170808847	68.5063424233888	1	1	43.8173364047659	1	50.7975897910691	59.3307498068001	1	1
SETBP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.276884567541	1	1	1	1	1	1	1	1
SETD2	1	32.636314566295	1	1	1	95.7364512440345	1	1	1	1	1	1	1	1	1	1	1	1	56.6294998595964	1	1	1	30.3845633155273	1	1	63.7703806316922	1	1
SETD7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45.5395620159459	1	1
SETD9	1	1	1	1	1	1	1	1	1	1	1	23.4270071056947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SETDB2	1	1	1	1	1	1	38.8742652066908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SEZ6L2	1	34.9421624376322	1	1	1	1	1	1	1	47.1764726109522	1	32.8465012391255	1	80.2257697063529	42.5575535342451	1	1	56.4485513128101	73.2327337284474	1	1	1	88.4608630624168	1	26.3405791907349	1	1	1
