NAME	T cells CD8+	CAFs myCAF-like	Macrophage	T cells CD4+	Mature Luminal	GenMod6	GenMod3	CAFs MSC iCAF-like	PVL Differentiated	Endothelial ACKR1	GenMod4	Plasmablasts	NKT cells	GenMod7	GenMod5	PVL Immature	NK cells	GenMod1	Monocyte	B cells Naive	Endothelial CXCL12	GenMod2	Endothelial RGS5	Myoepithelial	B cells Memory	DCs	Luminal Progenitors	Endothelial Lymphatic LYVE1
FBXW5	86.0883529868895	85.1058062773528	69.7978243110165	1	40.662251275683	44.4151291586831	99.2549542892678	1	95.0189816390861	82.0116163969776	67.2437908928361	1	125.822625565764	55.2358786148835	39.9414781272306	80.0632075698051	1	43.5835056431257	82.7545478730566	1	76.1173932459183	63.9529781217212	80.4766236285302	1	1	98.6935130862652	54.5932696993248	58.5421307834255
FBXW7	1	1	1	1	1	1	1	1	1	1	1	56.4770144489745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35.142729128055	1
FCER1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	244.668084929904	1	1
FCER1G	1	1	2081.04781329223	1	1	1	1	1	1	1	1	1	879.606086089987	1	1	1	958.493939499947	1	1871.54249295971	1	1	1	1	1	1	621.957523524039	1	1
FCER2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	287.537668132686	1	1	1	1	95.7402993339211	1	1	1
FCGR1A	1	1	251.566792976515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	187.333090886716	1	1	1	1	1	1	1	1	1
FCGR1B	1	1	62.4921072658882	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FCGR2A	1	1	521.441342359363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	332.229008163506	1	1	1	1	1	1	92.3378319386528	1	1
FCGR2B	1	1	192.349406601602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.582029474873	121.94414593449	1	1	1	1	141.347226250646	68.008042988625	1	1
FCGR3A	1	1	846.805965049395	1	1	1	1	1	1	1	1	1	713.231052178576	1	1	1	1	1	468.406660343416	1	1	1	1	1	1	1	1	1
FCHO2	1	1	70.1096490586719	1	1	1	1	1	1	59.2126689034969	1	1	1	1	1	1	1	1	1	1	78.4343966979748	1	42.8457229902993	1	1	1	1	1
FCHSD2	1	1	45.0342567547022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.9593891913011	1	1	1	1	91.1356652518123	117.960536615572	1	1
FCMR	1	1	1	156.881327469746	1	1	1	1	1	1	1	1	184.415205655392	1	1	1	110.621647344338	1	1	463.565777508836	1	1	1	1	332.242750232061	1	1	248.97894543454
FCN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	935.245677524941	1	1	1	1	1	1	1	1	1
FCN3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	141.828053776401	1	103.395534281254	1	1	1	1	1
FCRL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	149.60406995903	1	1	1	1	96.2005771754325	1	1	1
FCRL5	1	1	1	1	1	1	1	1	1	1	1	77.7050527807175	1	1	1	1	1	1	1	88.6187982297575	1	1	1	1	1	1	1	217.555363959622
FCRLA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.91433097705	1	1	1	1	200.701277648322	1	1	1
FDCSP	1	1	1	1	1	1	381.130863906938	1	1	1	951.539389393669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1161.94548632252	162.40193878454
FDXR	1	1	1	1	1	1	1	1	1	1	31.3950919168361	1	1	1	1	1	1	1	1	1	1	29.5392282842199	1	1	1	1	1	44.1956448377183
FEM1B	1	1	1	1	38.4916717613265	1	1	1	1	1	1	1	1	41.4600464035128	1	1	1	1	1	1	1	1	1	43.537790199199	1	1	1	1
FEN1	1	1	1	1	1	1	1	1	1	1	80.8699037220967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FERMT1	1	1	1	1	1	1	32.0529968100211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FERMT2	1	93.8542937385898	1	1	34.5636941625772	1	40.516816814815	112.04442318229	104.568891455571	98.8355619632785	31.4400454001271	1	1	1	1	130.256459697821	1	1	1	1	109.152229523782	1	129.690337110674	108.481837175769	1	1	33.7394149999767	1
FERMT3	111.430848985829	1	147.040878685601	1	1	1	1	1	1	1	1	1	131.451499827446	1	1	1	89.6936491987298	1	112.861969421766	1	1	1	1	1	79.3467916165175	151.966474158778	1	1
FES	1	1	41.3241727737426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43.8739497677164	1	99.0760849501974	1	1	1	1	1	1	1
FEZ1	1	1	1	1	1	1	1	1	58.7424127671129	1	1	1	1	1	1	61.9366293682529	1	1	1	1	1	1	1	46.2069590396006	1	1	1	53.7614071733807
FGD2	1	1	53.705952219323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62.5170038225226	1	1	1	1	1	114.678698551262	85.5113473193133	1	1
FGD4	1	1	59.5688764685469	1	1	1	1	1	1	43.3182983141708	1	1	1	1	1	1	1	1	70.5344065536833	1	55.0128585994175	1	57.645550401873	1	1	1	1	1
FGD5	1	1	1	1	1	1	1	1	1	75.2502687984937	1	1	1	1	1	1	1	1	1	1	72.7496540312137	1	63.0508104916587	1	1	1	1	127.932984203686
FGF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.2246714009197	1	1	1	1
FGF7	1	155.171300836573	1	1	1	1	1	358.37166730857	1	1	1	1	1	1	1	195.299836276703	1	1	1	1	1	1	1	1	1	1	1	1
FGFBP2	1	1	1	1	1	1	1	1	1	1	1	1	870.861466519446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FGFR1	1	132.476335507043	1	1	1	1	1	174.720880615963	1	58.5861384490607	1	1	1	1	1	1	1	1	1	1	38.9785268432084	1	90.0016146564271	90.9230503159756	1	1	1	165.251929570322
FGG	1	1	1	1	1	537.100836339619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FGL2	1	1	313.205441421588	1	1	1	1	72.3773008470628	1	1	1	1	1	1	1	1	1	1	509.895385890074	1	70.3551766727492	1	1	1	1	171.022147622596	1	130.436901174458
FGR	1	1	57.1452940447057	1	1	1	1	1	1	1	1	1	152.20277390267	1	1	1	1	1	137.754202516604	1	1	1	1	1	1	85.0294538481618	1	1
FH	1	1	1	1	49.0617364339797	73.7909603827686	61.9516830584115	1	1	1	87.0001518012183	1	1	37.9461312228774	51.2057416579101	1	1	46.3990845645893	1	1	1	88.7164669500186	1	1	1	1	42.5557472339237	1
FHIT	1	1	1	1	53.7836370271306	32.5022430192673	1	1	1	1	1	1	1	1	97.8496875223614	1	1	45.3201864536452	1	1	1	1	1	1	1	1	52.468243522518	1
FHL1	1	79.4000674662146	1	1	1	1	1	160.71464804395	253.200383467457	1	1	1	1	1	1	268.239870253122	1	1	1	1	75.4148993599629	1	55.7027071365621	1	1	1	1	169.956633085886
FHL2	1	166.569693982764	1	1	208.5693477151	84.5990262365337	70.1893492167147	113.123999818475	1	1	55.0403216108082	1	1	50.1782189737388	171.34035793512	261.476474131878	1	257.719270042078	1	1	1	1	1	496.930500786626	1	1	116.350284191175	52.6633075052777
FHL3	1	72.6996626465552	37.1878112940176	1	1	1	46.1971720125024	1	74.8253502144836	1	1	1	1	1	1	100.144911060163	1	1	52.1555799547402	1	37.7645245874567	1	84.7586804750796	80.4203123602427	1	1	1	67.8565045463888
FHL5	1	1	1	1	1	1	1	1	132.422538108718	1	1	1	1	1	1	65.9139862588562	1	1	1	1	1	1	1	1	1	1	1	1
FHOD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.1799831993746	1	1	1	1	1
FHOD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95.09058798796	1	1	1	1
FIBIN	1	97.6805667396938	1	1	1	1	1	114.402737874033	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FIGF	1	1	1	1	1	1	1	196.12831179037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FILIP1	1	1	1	1	1	1	1	1	150.744610569458	56.0617277299582	1	1	1	1	1	77.3407850613987	1	1	1	1	135.478872521521	1	92.1031726847778	1	1	1	1	55.231062505422
FILIP1L	1	217.55752401767	53.797172397688	1	1	1	1	210.408849538291	404.950974082968	102.186454451145	1	1	1	1	1	476.052794407967	1	1	1	1	164.700903972003	1	47.6390244596313	1	1	85.0860653717479	1	242.594054673381
FIP1L1	1	47.8522997602527	1	1	60.4478176901503	31.5056985497054	1	68.9308666287391	1	44.1398624163993	30.1377361139487	1	1	38.8990096033298	47.3068112709596	1	1	31.2448472460305	1	1	49.9505204231814	30.701273348538	1	46.5822010964805	89.7474297737338	51.176001241825	32.9546590129689	97.7919971092468
FKBP10	1	250.071499349287	1	1	1	56.555920413621	87.882913081394	195.645474599492	125.165324594462	70.396745465552	1	1	1	1	1	129.512974517879	1	45.7702344988399	1	1	1	1	95.480805254045	1	1	1	1	59.9229027763841
FKBP11	1	166.000549557796	1	1	31.9634485273168	38.6624807075921	53.7298758564735	58.3853332631249	1	116.244548232979	1	625.253400864104	176.218679442607	1	1	1	1	1	1	1	1	27.1105163488143	1	1	1	1	54.6648553150136	1
FKBP14	1	64.7335506497131	1	1	1	1	52.5826678229514	1	1	1	40.6963515351378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FKBP15	1	1	63.6492914458918	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58.7591160943734	1	1	1	1	1	1	1	1	1
FKBP1C	1	1	1	1	1	1	1	1	1	131.968850471468	1	1	1	1	1	1	1	1	1	1	1	1	127.839791188434	1	1	1	1	1
FKBP5	114.215570533607	1	68.9550154884511	129.772284186654	99.9560386525948	1	35.8326570929587	1	70.0333242500522	1	1	1	1	1	1	40.6493764711717	125.356981344377	1	117.321658130078	1	1	1	1	1	1	74.0885220358409	1	1
FKBP7	1	162.640009947423	1	1	1	1	1	79.324041101246	1	1	1	1	1	1	1	76.8498480476277	1	1	1	1	1	1	1	1	1	1	1	1
FKBP9	1	115.636385900039	1	1	1	39.4714369590504	46.1360122023886	103.349999227078	1	77.8397153103911	29.7231690497323	1	1	1	1	57.5162149766449	1	1	1	1	175.333474966653	1	94.1230404834323	1	1	1	1	1
FLAD1	1	1	1	1	32.6843227912292	55.3836735785183	49.3965333168461	1	1	1	86.9953618860082	1	1	67.5727388491033	67.2192531073398	1	1	58.4740105840546	1	1	1	72.246862655242	1	1	1	1	1	1
FLI1	1	1	58.708730065928	1	1	1	1	1	1	98.8765052842247	1	1	1	1	1	1	89.5218484128281	1	52.7393242847356	92.9680866264812	51.9794008208383	1	104.677393738644	1	86.683806541297	1	1	27.3306878303612
FLNA	147.190516104783	448.366159862725	111.785961454448	126.808073434298	1	39.1256221546717	138.032988631148	235.048205496018	736.48261963441	212.091728073682	89.0302930680898	1	320.15291403072	72.7769613099683	1	458.555671243077	157.55382715588	1	175.589201601178	1	240.630952095976	40.6390628831431	190.611344256559	340.562470646384	1	113.334620959965	67.7851623092008	208.609317694586
FLNB	1	1	1	1	169.497307166882	46.7030538537851	39.9776003896925	1	1	139.086159187042	38.558985625948	1	1	112.502480003444	329.346465906067	1	1	77.9515364860567	1	1	162.033892505552	42.8171314830619	107.577585566449	1	1	35.8059165682182	49.3467644558424	98.3753717898664
FLOT2	1	1	38.0290800148147	1	42.6885279009239	1	54.8737017878357	1	1	100.476713536761	26.3245461393726	1	1	1	1	1	1	1	56.6816175126985	179.484353744491	83.3241598669937	28.6188007587892	52.2944710291597	99.3879023549499	1	51.705223011934	46.6051575537386	1
FLT1	1	1	1	1	1	1	1	1	1	221.685700752599	1	1	1	1	1	1	1	1	1	1	520.048198015524	1	609.806254984214	1	1	1	1	248.97894543454
FLT3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53.4695292721463	1	1
FLT3LG	105.800986459072	1	1	170.878650138134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FLT4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.774388129915	1	78.8024124620171	1	1	1	1	206.335999295236
FMNL1	87.571438395367	1	75.6702034130657	82.0513218722056	1	1	1	1	1	1	1	1	134.14009633729	1	1	1	93.4309560204772	1	96.6991932094274	1	1	1	1	1	1	78.1240930968932	1	1
FMNL2	1	1	95.8505425574048	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FMNL3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.5231926678439	1	106.761339319613	1	1	1	1	1
FMO1	1	114.241609122568	1	1	1	1	1	141.032751875991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FMO2	1	1	1	1	1	1	1	97.6680159478996	1	1	1	1	1	1	1	84.4102015463505	1	1	1	1	1	1	1	189.335015114318	1	1	59.2342723066806	1
FMO5	1	1	1	1	28.979814722792	1	1	1	1	1	1	1	1	1	92.9611483833602	1	1	1	1	1	1	1	1	1	1	1	1	1
FMOD	1	104.255770142575	1	1	1	60.1266199996012	1	70.4487964096847	1	1	1	1	1	61.9406085571757	1	41.0084516917251	1	67.7097233048696	1	1	1	1	1	55.1118661066031	1	1	1	1
FN1	1	5112.34701161728	625.97971895602	1	1	37.1541913647372	307.925706788759	725.478309426778	482.762008219731	127.452313301097	1	1	1	1	1	1043.201662817	1	1	460.775374501265	1	856.137571441244	1	202.181022133687	1	1	1	1	441.434121937962
FN3K	1	1	1	1	55.4275820013722	56.5278166604223	1	1	1	1	38.6340063593674	1	1	59.123841369088	53.9571147565891	1	1	58.0007442351622	1	1	1	50.8026757042525	1	1	1	1	44.8085213007153	1
FN3KRP	1	1	1	1	1	1	35.3515470461627	1	1	1	46.4322391093014	1	1	1	44.3570938056327	1	1	1	1	1	1	45.1940738722729	1	1	1	1	1	1
FNBP1	195.235977220558	53.0370202886994	103.278663213491	176.900566892467	40.5385295452417	1	30.8942520462791	54.1917603652117	1	1	1	49.6616430032134	166.435624208654	40.3978038464218	1	1	195.100365674942	1	118.694620115464	126.369570127477	52.0222986035623	1	1	1	221.556791571126	104.192529097854	25.9952383989713	26.883356426773
FNDC1	1	147.206379662087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FNDC3A	1	57.5203401867257	48.08947043815	1	35.5429321856919	27.6285421311458	35.4774053379178	72.2206726933011	1	45.1204558791132	31.9545752221872	77.2619328690426	1	1	1	1	1	1	53.2177111315375	1	62.7854240586899	1	58.6455781368878	35.7649105164619	1	1	50.977785118859	1
FNDC3B	1	130.895891265881	105.088619077956	1	38.9947548695318	25.9923641281149	54.3708285159803	107.671012874333	65.5619373102244	80.9587870397169	47.0036162447814	140.448841348503	1	51.0180624677556	1	70.0126158094389	1	1	125.659676725308	1	75.194249527819	1	85.833360303015	102.638421979473	1	1	41.1641205850007	1
FNIP1	1	56.7563990517246	66.2608850655091	1	71.1683229953408	39.6585561769989	1	78.8475984421849	1	72.3308551589819	1	1	1	87.0495028083997	94.3171932500522	1	1	53.4322429481691	80.1541131629634	1	1	28.513234279792	57.4365519626382	1	74.5567458226712	1	35.9867054544184	83.2221972188614
FNIP2	1	49.3586672646557	65.7378707580338	1	42.881287088121	1	1	1	1	101.964007478065	1	1	1	1	1	1	1	1	81.4625640283735	1	73.8157868424597	1	70.6437620580026	1	1	97.4521917619734	1	1
FO538757.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.9593234899886	1	1	1	1	1	1	1	1	1	1	1	31.7532003599639	1
FOLR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	103.094197920523	1
FOLR2	1	1	372.982638947285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.479370807534	1	1	1	1	1	1	1	1	1
FOSL1	1	1	1	1	42.0552194578365	1	44.9358576756656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108.719831718457	1
FOSL2	148.402208530746	108.831770695303	120.063902980547	105.116680118682	108.774658520636	31.5897167739799	26.1068103013237	70.3989665456362	82.221667636946	189.738784543517	1	1	193.224984239912	41.2152821188045	71.27662366278	68.3308816382283	245.472235066589	74.4622063543624	209.348102410241	1	153.774889867931	1	115.250875484064	53.1291620315222	1	138.961498364392	36.6117414317919	190.668627103555
FOXA1	1	1	1	1	75.5514298343844	79.0643435533426	1	1	1	1	36.0204270603925	1	1	108.472040727133	398.078714254118	1	1	99.9221147788075	1	1	1	53.218729798842	1	1	1	1	1	1
FOXC1	1	1	1	1	1	1	1	1	1	79.1464734856573	1	1	1	1	1	1	1	1	1	1	49.3812280039043	1	1	1	1	1	28.6387855728061	1
FOXJ3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50.120568716909	1	1	1	1	1
FOXM1	1	1	1	1	1	1	1	1	1	1	42.9835190127208	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.7004685920717	1	1
FOXN3	78.9564199073133	80.808680575632	75.9255437372384	1	1	1	1	70.5134990106648	1	45.0232122636073	1	1	102.512460327595	1	1	47.054700811304	83.8807622001331	1	82.5417011715303	1	50.2161766844328	1	48.1783917419553	1	1	65.1972420387861	1	1
FOXO1	1	1	1	1	1	1	1	1	1	41.8611877898017	1	1	1	1	1	1	1	1	1	1	1	1	31.1339031933168	1	1	1	1	133.818364974975
FOXP1	101.804616849867	143.211818203574	65.4562439280818	176.748645376455	167.490310640854	81.2922265718855	44.8716909427334	118.892658534849	84.2118759556362	249.534591845172	42.2487543238585	1	95.9661673542361	107.345176215073	121.277233142438	121.142724803833	107.275710671673	118.326608844438	60.6700986226285	487.703262719193	281.114322967625	48.902123106146	145.867208487333	226.253912760756	155.561105731068	64.2639052208036	92.3795266288408	309.608788467489
FOXP3	1	1	1	153.278975946665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FOXP4	1	1	1	1	31.4733546146002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	116.033176288803
FOXS1	1	1	1	1	1	1	1	1	141.977153239891	1	1	1	1	1	1	118.733723296722	1	1	1	1	1	1	1	1	1	1	1	1
FPR1	1	1	91.1635104682732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	180.869038422859	1	1	1	1	1	1	68.3572001778891	1	1
FPR3	1	1	213.123040741094	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121.398648664379	1	1	1	1	1	1	1	1	1
FRA10AC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33.2960605667421	1	47.0198877093998	1	1	30.2771657817186	1
FRMD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.8683845046374	1	1	1	1	1	1	1	1	1	1	1	1
FRMD4A	1	1	80.861850303768	1	1	1	1	1	68.8922773627924	60.885837297125	1	1	1	1	1	1	1	1	1	1	57.9845633917605	1	36.9335286685264	1	1	1	1	1
FRMD4B	1	1	116.754632324316	1	34.9921532893485	1	1	1	1	71.6274467421151	1	1	1	1	1	1	1	1	54.8196014480827	1	106.451483955852	1	66.3320112600624	1	1	1	1	27.7964608792866
FRMD6	1	112.059716720184	1	1	34.0768356272126	1	1	100.811134439283	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.5685153842987	1	1	1	1
FRS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.4347653590332	1	1	1	1	1	1	1	1	1	1	1	1	1
FRY	1	1	1	1	1	1	1	1	1	84.9631381203841	1	1	1	1	1	1	1	1	1	1	88.3360968635803	1	1	1	1	1	1	1
FRYL	1	1	1	1	27.7914809753679	1	1	1	1	93.3913606678629	1	1	1	1	1	1	1	1	1	1	150.269885162387	1	95.6582780505582	1	1	1	1	56.4257363395748
FRZB	1	268.341598056726	1	1	1	1	1	213.330477200288	637.370654783285	1	1	1	1	1	1	506.904864050292	1	1	1	1	1	1	48.6600880130172	73.1275081857504	1	1	1	1
FSCN1	1	100.861465429333	73.0159253778413	1	1	1	221.261813191888	85.3493278913136	1	191.675539230943	117.156519609275	1	1	1	1	1	1	1	1	1	87.1474293201896	1	378.071656248637	107.310133541213	1	171.578168591706	112.889253610252	272.428411818824
FSIP1	1	1	1	1	39.4388717155301	1	1	1	1	1	1	1	1	1	175.061832761304	1	1	57.213773488705	1	1	1	60.483948483492	1	1	1	1	1	1
FST	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47.3378066090886	1	1	1	1
FSTL1	1	619.683090715876	1	1	1	1	43.2529931366764	351.738258531893	1	155.66536400526	1	1	1	1	1	208.792840034781	1	1	1	1	144.452249034108	1	82.4035705866952	45.7463130854606	1	1	1	36.2306546394428
FSTL3	1	53.9608128930751	1	1	1	1	1	66.9234205313455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FTO	1	1	1	1	88.8962718501817	1	1	1	1	1	37.1059607899159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FTSJ1	1	45.2216417654552	1	1	1	33.670248808322	1	1	1	1	41.8838910849748	1	1	1	1	1	1	1	1	1	1	35.1869418311161	1	1	1	1	1	1
FTSJ2	1	1	1	1	1	28.7273694779099	55.273542900773	1	1	1	42.9755169362912	1	1	1	1	1	1	1	1	1	1	31.2398177561333	1	1	1	1	1	1
FUBP1	1	1	1	1	41.6226661515182	26.4141656997671	31.6723284072764	1	1	1	50.3263157522232	1	1	28.2921573380274	55.0718853163759	1	82.3984638486457	29.6909020593497	1	1	71.7917155373791	31.8397370029817	48.798106512105	1	1	1	32.3169101259956	36.442993185109
FUCA1	1	1	120.766707520992	1	50.541868937075	44.7359010874628	1	1	1	1	1	1	1	1	1	1	1	38.8745309811179	54.2063585213871	1	1	1	1	1	1	1	1	1
FUCA2	1	86.0754196357273	92.9320457670465	1	45.3667704177543	50.852802125236	74.2017941601849	176.468069509269	1	44.1323537198397	85.2355331272916	50.4611271058889	1	30.8243574217223	1	56.6567148753914	1	41.535528945041	55.6753706828744	1	79.4374215755624	45.9944041973576	38.0061772005472	1	1	1	1	1
FUNDC1	1	1	1	1	30.4063688326717	59.4113201646274	1	1	1	1	31.1730825701151	1	1	1	69.0201536118727	1	1	39.7308388236036	1	1	1	51.0161848531363	1	1	1	1	1	1
FUOM	1	1	105.348367773183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.732661084065	1	1	1	1	1	1	66.8190588177935	1	1
FURIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.6674716299588	1	38.5536095798024	1	1	1	1	1
FUT8	1	60.7457490302907	1	1	1	1	1	1	1	1	1	41.7537079682235	1	1	60.6721502693232	1	1	32.6938177767217	1	1	67.6752240815515	1	1	1	1	1	1	1
FUZ	1	1	1	1	37.60727172269	1	1	1	1	1	1	1	1	1	33.6327104089938	1	1	1	1	1	1	1	1	1	1	1	1	1
FXYD1	1	75.6685004231176	1	1	1	1	1	359.123405669761	321.114196326335	1	1	1	1	1	1	173.167038135563	1	1	1	1	1	1	1	1	1	1	1	1
FXYD3	1	1	1	1	303.21616594778	957.627552655829	223.600282055692	1	1	1	291.021901060339	1	1	427.224935645821	815.837759960789	1	1	592.756963018825	1	1	1	694.50084386856	1	275.032930272046	1	1	383.843754163067	1
FXYD6	1	69.1630248777387	1	1	1	1	1	110.218493271716	79.3308036422697	1	1	1	1	1	1	192.720451835871	1	1	1	1	1	1	76.9989034771179	86.3384449940436	1	1	1	194.357948303328
FYB	539.866017811526	1	514.332275246622	619.700378682382	1	1	1	1	1	1	1	1	249.655948485531	1	1	1	242.319492012253	1	481.697955964295	1	1	1	1	1	1	235.859535774863	1	1
FYN	318.893443404875	1	1	268.392473259711	1	1	1	1	1	69.000709016522	1	1	335.265695371265	1	1	1	292.955131026537	1	1	1	70.477328192202	1	96.1765869324117	1	1	1	1	1
FYTTD1	1	54.685163136015	43.6692475868635	1	49.6257998144886	39.0143613237425	63.088124686653	1	49.7251322689431	45.8923303811041	35.5209434070113	1	71.3761035584147	45.9980091228511	76.9084618831717	1	1	51.1123686061236	66.9822804829009	1	70.0097115518038	42.1339718885363	43.3565919519616	1	1	75.469066124797	55.2425453332515	36.442993185109
FZD1	1	50.623868466588	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FZD4	1	1	1	1	1	1	1	1	1	155.897626320373	1	1	1	1	1	1	1	1	1	1	118.198556585035	1	206.52517111329	1	1	1	1	1
FZD6	1	1	1	1	1	1	1	1	1	61.7827473396354	1	1	1	1	1	1	1	1	1	1	74.4939875765472	1	1	1	1	1	1	26.883356426773
FZD7	1	35.8974381429557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
G0S2	1	1	753.870190952166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1431.94076129226	1	1	1	1	1	1	281.851624323976	1	1
G3BP2	294.436485441121	61.6711120238494	47.6788756070003	239.737514545352	62.534212752105	49.2294614028234	45.3784786467541	1	1	50.5801932247664	49.8725291373325	1	148.528297052217	55.2210746766712	64.8753762982892	1	249.967556446469	66.8301440399339	39.2191614246014	131.001608893584	69.8940449174492	56.2480483958287	76.410468728297	113.746201006284	148.103552513383	219.657662214018	66.0604696829344	36.442993185109
G6PD	1	1	35.8641252351025	1	43.15274672001	33.3256634690239	71.7054315000382	1	1	1	123.455118528542	1	1	48.1974543561637	1	1	1	1	39.9224438173204	1	1	79.9602293582152	1	1	1	1	1	1
GABARAPL1	220.189199537674	59.0608176207927	68.5632397158326	121.193075647645	65.8942446175685	1	32.575915240027	94.5384165177748	82.5409209718159	59.0748302421598	1	1	143.406414432585	1	1	1	254.943469093804	1	107.152062966344	1	160.367425513509	30.2333075397425	44.8319684241759	65.2446371399272	1	72.5636915437598	52.2061852923334	217.833504572553
GABPA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48.4111692041181	1	39.4363694796447	1	1	1	1	1
GABPB1	126.981449329666	42.5507437058459	1	100.225659507789	47.0185069258485	1	91.7917745868952	1	70.3079455559975	1	50.6664099670647	1	254.595072094789	35.2142848026331	55.8660860391667	49.260505635807	90.7626884725005	1	52.5618941677343	155.932268285815	56.335147330767	33.7164782612717	70.4496390339273	1	101.735696264155	83.953447659552	42.3182664788702	1
GABPB1.AS1	1	41.6681486357707	1	1	78.6803587953419	48.9270335657082	72.0444485439087	67.9752521894265	1	61.1610666888407	37.91134789701	1	78.4410763284344	93.6812501079633	89.1257474373385	41.8446416740777	139.638054272103	1	1	381.213683519652	1	31.7379872112659	60.1369231060771	42.1287078953477	130.300828288512	1	94.7152614007231	132.206107748218
GABRD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63.3559474815537	1	1	1	1	1
GABRP	1	1	1	1	1	1	1	1	1	1	71.2244864902815	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	364.667714201507	1
